Measurement Name :,20190204_resp_larvae_T1,,Generated On :,"04/02/2019, 18:01:38",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
04.02.19 17:29:50,52.63,281.49,280.13,288.31,276.52,271.56,280.13,278.32,273.36,272.46,272.01,267.53,269.32,272.46,269.77,268.42,256.85,265.3,266.64,271.56,255.96,267.53,268.87,268.42,258.18,,13,968,28,12.93,
04.02.19 17:30:06,52.9,280.13,282.4,285.58,275.16,277.87,276.97,276.97,275.16,270.22,271.56,269.77,267.08,270.67,268.42,272.91,254.64,268.87,265.74,269.77,255.08,267.98,267.98,267.53,257.73,,13,968,28,12.93,
04.02.19 17:30:21,53.15,281.49,280.13,288.31,277.87,270.22,277.87,278.32,276.52,267.98,269.77,268.42,268.87,272.01,267.98,269.77,256.41,267.08,265.74,269.77,255.96,267.08,266.64,267.08,258.62,,13,968,28,12.93,
04.02.19 17:30:36,53.4,281.49,283.31,292.89,278.77,277.42,279.23,276.52,278.77,268.87,269.77,266.64,268.42,270.22,267.98,271.11,257.29,267.53,266.19,268.42,255.08,267.98,267.53,267.53,257.73,,13,968,28,12.93,
04.02.19 17:30:51,53.65,281.49,281.94,291.51,280.58,271.56,276.97,276.52,275.61,270.67,269.77,267.98,270.22,269.77,266.64,269.32,254.64,267.53,267.98,270.67,257.73,269.77,266.64,267.08,255.96,,13,968,28,12.93,
04.02.19 17:31:06,53.9,283.76,285.12,293.35,275.16,274.71,280.58,276.97,276.06,272.46,271.11,269.77,269.32,267.98,268.42,270.67,255.52,266.64,267.98,271.56,254.2,268.87,267.53,266.64,257.73,,13,968,28,12.93,
04.02.19 17:31:21,54.15,285.58,281.94,291.51,277.42,277.42,277.87,279.68,276.06,273.36,272.91,268.42,269.77,267.98,268.42,268.42,258.18,265.74,265.74,270.67,256.85,269.77,267.53,267.08,256.41,,13,968,28,12.95,
04.02.19 17:31:36,54.4,284.21,282.4,290.6,274.71,275.16,277.42,280.58,274.26,269.32,270.22,267.08,269.32,268.87,268.42,268.42,258.18,265.74,267.98,270.22,255.96,268.87,268.87,266.64,259.51,,13,968,28,12.93,
04.02.19 17:31:51,54.65,280.13,285.12,289.23,272.91,270.22,277.87,279.23,273.36,272.01,269.77,266.64,265.74,268.42,267.53,269.77,254.64,267.08,265.74,271.11,255.52,268.42,267.98,267.08,255.96,,13,968,28,12.95,
04.02.19 17:32:07,54.92,277.87,281.94,294.26,276.97,274.71,276.97,280.13,275.61,270.67,270.67,267.08,267.98,268.87,266.64,267.98,255.52,267.98,267.53,268.87,256.41,269.77,268.42,266.64,256.85,,13,968,28,12.93,
04.02.19 17:32:22,55.17,281.94,283.76,291.51,277.42,276.52,278.32,274.26,274.71,272.91,271.56,267.53,267.53,269.77,269.32,269.32,256.85,266.64,265.3,271.11,254.64,269.32,268.42,265.74,257.73,,13,968,28,12.95,
04.02.19 17:32:37,55.42,285.12,281.94,288.31,279.68,276.06,277.87,278.77,272.91,268.87,270.22,271.11,267.08,272.01,269.77,264.4,257.29,266.64,265.3,270.22,256.41,267.53,267.53,267.08,256.85,,13,968,28,12.95,
04.02.19 17:32:52,55.67,285.58,281.94,295.64,275.16,279.23,276.52,275.16,274.71,271.56,272.01,270.22,267.98,269.77,269.77,269.32,256.85,267.08,267.08,269.77,256.41,268.87,267.53,267.53,259.51,,13,968,28,12.93,
04.02.19 17:33:07,55.92,283.76,281.94,294.72,274.26,274.71,275.61,276.97,273.81,272.91,269.32,269.32,268.87,270.67,267.53,268.87,255.52,267.53,267.08,269.77,253.75,269.32,267.98,268.42,258.18,,13,968,28,12.95,
04.02.19 17:33:22,56.17,284.21,285.58,286.95,278.32,276.52,276.97,275.61,271.11,272.01,270.22,267.98,268.87,270.67,269.77,267.08,255.96,267.08,267.53,266.64,255.08,269.32,267.98,267.53,258.62,,13,968,28,12.93,
04.02.19 17:33:37,56.42,283.76,283.76,290.6,276.52,279.23,275.61,281.49,276.52,270.67,272.46,271.56,268.42,270.67,266.64,269.77,258.18,267.08,265.3,268.87,254.2,268.42,268.87,267.53,257.73,,13,968,28,12.95,
04.02.19 17:33:52,56.67,280.13,277.42,297.02,273.81,273.36,278.32,278.32,269.32,271.11,269.77,269.32,266.19,270.67,267.53,267.98,256.85,265.74,267.08,270.67,255.96,268.42,269.32,267.08,256.41,,13,968,28,12.95,
04.02.19 17:34:08,56.93,286.03,289.23,291.06,277.42,273.81,276.97,279.68,274.26,272.01,271.56,270.67,268.87,272.01,270.67,268.87,257.29,266.64,266.64,269.77,256.85,267.08,267.53,267.08,258.18,,13,968,28,12.95,
04.02.19 17:34:23,57.18,281.94,285.12,294.72,277.87,274.71,275.61,279.23,272.46,272.91,268.42,267.98,266.19,268.42,267.98,269.32,258.18,268.42,267.53,271.11,254.64,269.32,268.42,267.53,258.18,,13,968,28,12.95,
04.02.19 17:34:38,57.43,280.13,287.4,289.68,276.52,274.71,274.71,275.61,277.42,272.01,271.56,267.98,266.19,269.32,269.77,267.53,256.41,268.87,268.87,269.32,253.75,267.08,269.32,267.08,259.51,,13,968,28,12.95,
04.02.19 17:34:53,57.68,281.94,276.97,295.64,275.61,276.52,276.52,278.32,275.16,268.87,270.67,269.32,265.3,270.67,269.32,266.64,256.85,265.3,266.19,269.77,255.96,269.32,268.87,269.32,259.06,,13,968,28,12.95,
04.02.19 17:35:08,57.93,283.31,285.12,295.64,279.68,277.42,274.26,275.61,274.71,269.77,272.01,268.42,267.08,270.22,266.64,267.53,255.52,265.74,266.19,269.32,257.73,267.08,268.42,267.98,258.18,,13,968,28,12.95,
04.02.19 17:35:23,58.18,283.76,286.95,287.4,276.97,279.23,275.61,280.13,275.16,268.87,270.67,268.42,269.32,269.77,267.98,267.53,254.2,267.08,266.19,268.42,257.73,269.77,268.42,267.08,257.73,,13,968,28,12.95,
04.02.19 17:35:38,58.43,283.76,280.58,294.26,275.61,276.52,273.36,275.16,277.87,271.11,272.46,269.32,268.87,270.67,267.98,269.77,255.52,264.85,267.08,268.42,254.2,267.98,266.64,267.08,257.29,,13,968,28,12.95,
04.02.19 17:35:53,58.68,283.76,280.58,292.43,275.16,277.87,279.23,275.16,270.22,267.98,268.87,269.77,272.01,269.77,267.98,266.64,256.41,266.19,268.42,270.67,256.41,269.32,268.87,267.98,258.62,,13,968,28,12.95,
04.02.19 17:36:08,58.93,281.94,286.95,291.06,276.52,273.36,276.97,281.49,274.71,272.01,268.42,268.42,267.08,269.77,268.87,266.64,256.85,266.19,265.3,269.77,256.41,267.98,268.42,267.08,260.4,,13,968,28,12.95,
04.02.19 17:36:23,59.18,281.94,281.94,299.32,275.61,274.71,275.61,280.13,276.52,270.67,272.91,269.32,266.64,268.87,268.87,267.53,255.52,268.42,266.64,268.87,255.52,269.77,269.32,267.08,258.62,,13,968,28,12.95,
04.02.19 17:36:38,59.43,285.58,278.77,294.72,278.77,277.87,276.97,276.97,275.61,271.56,270.67,268.42,266.64,268.87,267.53,268.87,254.2,267.08,265.74,270.22,258.18,267.53,266.64,265.74,257.73,,13,968,28,12.97,
04.02.19 17:36:54,59.7,280.13,283.76,292.89,276.97,273.36,275.61,281.04,273.36,272.01,269.77,270.22,266.19,268.87,267.98,268.42,255.52,267.53,267.08,271.11,253.75,269.32,267.53,267.98,259.06,,13,968,28,12.95,
04.02.19 17:37:09,59.95,283.76,280.58,289.68,277.87,273.36,275.61,278.77,271.11,272.01,269.77,270.22,270.67,269.77,267.98,268.42,256.41,267.53,267.08,267.08,255.08,270.67,268.42,266.19,259.06,,13,968,28,12.97,
04.02.19 17:37:24,60.2,281.94,280.58,291.51,276.52,274.71,275.61,278.32,273.36,267.98,270.67,268.87,268.42,269.77,270.22,269.32,255.52,266.64,266.64,270.22,253.75,267.98,267.53,266.19,259.06,,13,968,28,12.97,
04.02.19 17:37:39,60.45,284.21,284.21,293.35,279.23,276.52,279.68,275.61,276.52,273.36,273.81,269.32,268.42,269.77,267.98,268.42,256.41,266.64,267.98,269.77,256.85,268.87,269.32,266.64,259.06,,13,968,28,12.97,
04.02.19 17:37:54,60.7,277.87,281.94,297.48,275.61,268.87,274.26,282.85,274.26,269.77,268.87,269.77,265.74,265.74,267.08,270.22,254.2,266.19,266.64,269.32,255.96,268.87,268.42,268.42,258.62,,13,968,28,12.95,
04.02.19 17:38:09,60.95,281.49,275.16,288.77,273.36,276.06,271.56,275.61,276.97,271.56,270.22,268.87,265.3,268.87,267.53,268.87,254.64,265.74,266.64,270.22,252.87,267.08,269.32,267.53,259.06,,13,968,28,12.97,
04.02.19 17:38:25,61.22,283.76,283.76,292.89,277.42,276.52,275.61,277.42,277.42,273.81,271.56,266.64,270.22,268.42,268.42,268.87,257.29,265.74,267.08,269.32,256.41,267.98,269.32,268.42,256.85,,13,968,28,12.97,
04.02.19 17:38:40,61.47,285.58,273.81,291.06,276.52,272.91,273.81,276.97,278.32,270.67,271.11,268.87,267.98,269.77,267.08,265.3,255.52,267.08,267.53,268.42,253.75,267.53,267.08,268.42,256.85,,13,968,28,12.97,
04.02.19 17:38:55,61.72,285.58,281.94,286.03,276.97,277.42,275.61,279.23,276.06,269.77,269.77,267.08,269.32,269.77,269.32,268.87,257.29,265.3,267.08,268.87,256.41,268.87,268.42,266.64,258.18,,13,968,28,12.97,
04.02.19 17:39:10,61.97,280.13,285.58,292.43,272.01,272.01,275.61,281.04,277.42,271.11,271.56,268.87,267.98,269.32,267.98,270.22,257.73,268.42,267.53,268.87,254.64,267.98,267.98,267.08,257.29,,13,968,28,12.97,
04.02.19 17:39:25,62.22,283.76,285.12,288.31,281.04,276.06,277.87,278.32,269.77,272.01,268.87,266.64,267.98,268.42,267.53,268.42,256.41,267.08,266.64,271.56,253.31,267.08,269.77,268.42,258.62,,13,968,28,12.97,
04.02.19 17:39:40,62.47,280.13,285.58,292.89,279.68,272.01,279.68,278.77,274.71,270.22,271.56,269.77,267.53,270.67,268.87,270.67,258.18,267.53,267.53,269.77,254.64,269.77,267.98,267.98,257.29,,13,968,28,12.97,
04.02.19 17:39:55,62.72,281.94,282.4,287.86,278.32,274.71,281.94,275.61,272.46,272.01,267.53,270.22,268.42,269.77,270.22,268.42,255.08,268.42,267.98,271.56,256.85,269.77,267.98,268.87,258.62,,13,968,28,12.97,
04.02.19 17:40:10,62.97,283.76,283.76,291.51,279.68,273.36,275.61,275.16,274.71,268.87,271.56,266.64,264.4,267.98,267.53,268.87,255.08,266.64,268.42,270.67,255.52,268.42,268.42,268.87,258.18,,13,968,28,12.97,
04.02.19 17:40:25,63.22,281.94,282.4,301.63,277.87,275.16,278.32,278.32,274.71,272.91,269.77,270.67,267.98,267.53,267.53,265.74,257.73,264.85,266.19,271.11,255.08,268.87,267.98,267.08,257.29,,13,968,28,12.97,
04.02.19 17:40:40,63.47,279.68,281.94,290.14,277.42,273.36,275.61,276.06,274.71,272.01,270.67,266.64,264.85,267.53,267.08,271.11,256.41,267.98,266.19,267.98,256.41,266.64,267.08,267.08,256.85,,13,968,28,12.97,
04.02.19 17:40:55,63.72,281.94,285.58,290.6,278.77,272.01,274.26,275.61,273.81,268.87,271.56,267.53,267.98,270.67,267.98,268.42,256.41,266.64,268.42,269.32,253.31,269.32,268.87,267.53,258.18,,13,968,28,12.97,
04.02.19 17:41:11,63.98,281.49,280.13,292.43,274.26,277.42,279.23,277.87,275.16,267.08,267.98,271.11,266.64,268.87,267.98,268.42,255.52,265.3,266.19,268.87,254.64,268.42,269.32,268.42,255.52,,13,968,28,12.97,
04.02.19 17:41:26,64.23,281.94,285.58,287.86,277.42,279.23,276.97,275.61,274.26,268.87,271.56,267.08,269.77,269.32,269.32,269.32,257.73,268.42,267.53,268.42,253.31,267.53,268.87,266.64,258.18,,13,968,28,12.97,
04.02.19 17:41:41,64.48,283.76,280.13,291.06,277.87,271.56,276.97,277.42,274.26,267.98,271.56,265.3,267.53,267.98,268.42,268.87,253.75,264.85,265.74,269.77,255.08,269.77,267.98,267.98,258.62,,13,968,28,13,
04.02.19 17:41:56,64.73,283.31,283.31,291.06,278.32,271.56,276.52,278.77,271.56,272.46,272.01,267.98,270.22,270.22,268.87,267.08,255.08,264.4,264.4,266.64,255.52,267.08,267.98,267.08,257.73,,13,968,28,12.97,
04.02.19 17:42:11,64.98,285.58,281.94,293.35,278.32,276.06,277.87,277.42,273.36,269.77,268.87,267.53,267.53,267.98,269.77,269.32,255.08,267.53,266.19,271.11,255.08,268.42,268.42,268.42,259.06,,13,968,28,12.98,
04.02.19 17:42:26,65.23,277.87,278.32,291.06,277.42,274.71,278.77,274.26,273.81,272.46,267.98,266.19,264.4,266.19,267.53,267.08,257.29,264.4,265.74,269.32,255.96,267.53,267.98,267.53,258.18,,13,968,28,12.98,
04.02.19 17:42:41,65.48,281.49,283.76,287.4,277.42,274.71,277.87,276.06,271.56,267.98,271.11,266.64,267.53,270.67,269.32,271.56,257.29,267.08,266.64,269.77,255.96,269.32,267.98,268.42,258.18,,13,968,28,12.98,
04.02.19 17:42:57,65.75,280.13,286.95,293.35,281.94,272.01,275.61,280.13,272.46,272.91,270.67,270.22,267.98,269.77,268.87,268.42,254.2,265.3,268.42,269.77,255.52,267.98,267.08,267.98,259.51,,13,968,28,12.97,
04.02.19 17:43:12,66,277.87,286.95,296.1,276.06,271.56,274.26,277.42,274.26,272.91,270.67,270.67,265.3,270.67,269.32,267.98,258.18,268.42,265.74,272.46,256.85,267.98,268.87,267.08,255.96,,13,968,28,12.97,
04.02.19 17:43:27,66.25,281.94,287.4,298.4,278.77,270.67,274.71,274.71,273.36,271.11,270.22,271.11,266.64,269.32,268.42,266.19,257.29,266.19,266.64,270.22,254.64,269.32,267.98,267.98,257.73,,13,968,28,12.97,
04.02.19 17:43:42,66.5,281.49,281.94,290.6,276.06,270.22,277.87,273.81,272.46,273.81,271.11,270.67,267.53,270.22,266.64,267.53,253.75,266.64,265.74,270.22,253.31,268.42,267.08,264.85,257.29,,13,968,28,13,
04.02.19 17:43:57,66.75,287.4,281.94,290.14,277.87,272.91,275.61,276.06,278.77,267.08,272.01,267.08,270.22,267.98,267.08,268.42,253.31,265.74,265.74,269.77,253.75,267.53,267.08,267.53,259.95,,13,968,28,13,
04.02.19 17:44:12,67,283.76,280.58,290.14,278.32,272.01,279.23,279.23,273.36,271.11,271.56,269.32,267.98,266.64,268.87,268.87,255.52,265.3,267.53,268.42,256.85,268.42,268.42,267.53,256.41,,13,968,28,12.98,
04.02.19 17:44:27,67.25,285.58,283.76,287.86,280.13,271.56,270.67,274.71,271.11,271.56,269.32,269.32,267.53,268.87,265.74,268.87,258.18,265.74,266.64,270.22,255.52,268.42,268.42,267.53,258.18,,13,968,28,12.98,
04.02.19 17:44:42,67.5,281.94,278.77,293.35,279.23,276.52,278.32,276.52,274.71,272.91,269.32,269.77,266.19,266.19,268.87,269.32,255.52,265.74,266.64,270.22,257.29,267.98,267.53,267.08,256.41,,13,968,28,13,
04.02.19 17:44:57,67.75,285.58,276.97,294.72,273.81,274.71,276.52,275.16,273.81,269.77,267.98,267.98,269.32,268.87,267.08,268.87,252.87,265.3,265.74,271.11,255.52,267.98,267.98,263.96,260.4,,13,968,28,13,
04.02.19 17:45:13,68.02,285.58,281.94,294.26,276.97,274.71,273.36,276.97,274.26,270.22,269.32,271.11,266.19,269.77,267.53,268.42,256.41,265.74,266.19,271.56,255.08,266.19,266.64,267.98,259.95,,13,968,28,13,
04.02.19 17:45:28,68.27,286.03,282.4,287.4,277.87,276.52,274.71,275.61,272.01,270.22,272.01,271.56,267.98,271.56,268.87,266.64,255.96,267.08,267.08,266.64,256.41,268.87,268.42,266.64,258.62,,13,968,28,13,
04.02.19 17:45:43,68.52,283.31,278.32,293.35,275.61,274.71,276.52,276.52,275.16,269.77,271.11,270.22,269.32,268.87,266.64,268.87,256.41,263.96,266.19,271.11,258.18,267.98,267.53,266.19,259.95,,13,968,28,13,
04.02.19 17:45:58,68.77,281.94,281.94,291.06,280.58,273.36,273.36,275.61,273.36,270.22,269.32,265.3,265.3,266.19,268.87,266.19,255.08,265.74,267.08,270.22,257.73,267.53,267.98,267.98,259.51,,13,968,28,13,
04.02.19 17:46:13,69.02,285.58,283.31,288.77,277.42,274.71,272.91,277.87,273.81,272.01,270.67,267.53,268.42,267.53,268.42,267.53,255.52,265.3,265.74,271.56,256.41,266.64,267.98,267.98,259.06,,13,968,28,13,
04.02.19 17:46:28,69.27,283.31,285.12,287.4,276.52,277.42,276.52,275.16,274.26,269.77,272.91,267.53,268.87,269.77,266.64,267.98,257.29,267.08,265.74,271.56,257.29,266.19,266.64,266.19,260.4,,13,968,28,13,
04.02.19 17:46:44,69.53,281.94,278.77,291.06,276.97,277.87,281.94,277.87,276.97,271.11,271.56,267.98,266.19,269.32,267.53,267.98,255.96,265.74,266.64,270.22,255.52,267.98,267.08,268.42,256.85,,13,968,28,13,
04.02.19 17:46:59,69.78,285.58,281.94,287.86,281.04,273.36,274.26,273.36,273.81,268.87,268.87,268.87,267.53,269.77,268.42,270.22,255.52,267.98,265.3,270.22,255.08,266.64,267.98,267.53,258.62,,13,968,28,13.02,
04.02.19 17:47:14,70.03,289.23,283.76,287.4,276.52,273.36,273.36,274.71,275.61,270.22,271.56,266.19,265.74,267.53,269.32,267.08,254.2,264.85,266.64,269.77,255.96,266.64,266.19,267.08,259.06,,13,968,28,13,
04.02.19 17:47:29,70.28,283.76,280.58,289.23,277.87,273.36,276.97,273.81,276.52,269.32,267.53,270.22,264.4,268.42,267.53,269.32,255.96,265.74,264.85,270.22,255.52,266.64,268.42,267.53,257.29,,13,968,28,13,
04.02.19 17:47:44,70.53,281.94,278.77,290.6,277.42,276.06,276.97,279.68,273.36,268.87,271.56,266.64,270.22,268.42,267.98,268.87,252.43,263.96,266.64,268.87,254.2,266.64,267.53,266.64,258.18,,13,968,28,13,
04.02.19 17:47:59,70.78,285.58,280.58,294.72,274.26,273.36,272.01,279.68,276.97,272.01,270.22,266.19,270.22,268.42,268.42,266.19,254.64,265.74,267.08,272.01,255.52,267.08,269.32,267.08,257.29,,13,968,28,13,
04.02.19 17:48:15,71.05,285.58,285.58,291.06,276.97,275.16,278.32,277.87,277.42,269.32,271.56,268.87,267.98,267.08,267.08,265.3,257.29,264.4,266.64,270.22,255.96,268.42,267.53,267.08,259.51,,13,968,28,13,
04.02.19 17:48:30,71.3,281.94,277.42,289.68,277.42,276.52,275.61,279.23,274.26,272.91,271.56,268.87,268.87,268.42,264.4,270.22,254.2,266.64,264.85,268.87,253.31,268.87,267.53,267.98,258.62,,13,968,28,13.02,
04.02.19 17:48:45,71.55,281.94,282.4,295.64,276.52,268.87,273.36,273.36,274.71,270.22,272.46,268.87,267.08,269.32,266.19,267.53,257.73,264.4,266.64,269.77,255.96,269.77,268.87,268.87,259.51,,13,968,28,13,
04.02.19 17:49:00,71.8,281.94,276.97,289.68,279.23,276.06,277.87,276.52,273.36,268.87,268.42,267.98,266.19,268.42,267.53,267.98,257.29,266.64,265.3,270.22,255.96,266.64,267.53,267.08,258.62,,13,968,28,13,
04.02.19 17:49:15,72.05,281.49,280.13,291.97,277.87,272.91,276.52,279.23,272.01,272.46,268.87,267.08,265.3,267.08,268.87,268.87,255.52,264.4,264.85,268.87,255.08,270.22,269.32,267.98,259.51,,13,968,28,13.02,
04.02.19 17:49:30,72.3,277.87,283.76,293.8,274.26,271.56,277.87,278.77,277.42,271.11,270.67,268.87,266.19,266.64,269.77,266.19,253.75,266.64,266.19,269.77,252.43,266.64,266.64,268.42,256.85,,13,968,28,13.02,
04.02.19 17:49:45,72.55,283.31,280.13,288.77,279.68,271.56,279.23,277.42,273.36,271.56,267.98,269.32,266.64,269.77,266.64,269.32,256.41,265.74,266.19,270.67,254.64,268.42,267.53,267.53,258.62,,13,968,28,13.02,
04.02.19 17:50:00,72.8,283.76,281.94,290.6,273.81,276.06,275.61,273.81,271.56,268.87,271.56,269.32,265.74,267.98,267.98,268.87,256.85,265.3,264.85,268.42,254.64,269.77,268.87,267.98,257.29,,13,968,28,13.02,
04.02.19 17:50:15,73.05,280.13,283.76,290.6,278.32,274.71,274.26,279.68,276.52,272.01,269.32,267.08,267.98,269.32,266.64,267.08,253.75,266.64,267.53,270.22,252.43,267.53,267.98,266.64,259.95,,13,968,28,13.02,
04.02.19 17:50:31,73.32,285.58,276.97,294.72,276.06,271.56,275.61,277.42,268.87,268.87,269.77,267.53,266.64,267.53,268.42,269.32,255.96,267.08,267.53,271.11,255.52,270.67,269.32,268.42,257.29,,13,968,28,13.02,
04.02.19 17:50:46,73.57,283.76,283.76,293.35,280.13,276.52,275.61,277.42,274.71,268.42,271.11,270.22,266.19,270.22,268.87,271.56,255.52,267.08,266.64,271.11,255.08,267.53,271.11,266.19,258.18,,13,968,28,13.02,
04.02.19 17:51:01,73.82,279.68,278.77,294.26,274.26,272.91,274.26,277.42,271.56,269.77,268.42,267.98,265.74,270.67,267.08,270.67,256.85,264.85,266.19,270.22,255.96,267.98,268.42,265.74,259.51,,13,968,28,13.02,
04.02.19 17:51:16,74.07,285.58,278.77,293.8,276.52,271.56,277.87,278.77,271.11,269.77,270.67,271.56,266.19,269.77,267.98,268.42,255.52,265.3,267.08,269.77,255.96,267.98,267.53,267.53,258.62,,13,968,28,13.02,
04.02.19 17:51:31,74.32,280.13,285.58,291.06,275.61,274.71,276.97,279.23,275.61,270.22,270.67,268.87,269.32,268.42,268.87,269.32,256.41,267.53,266.19,269.77,252.43,267.53,267.53,267.08,257.73,,13,968,28,13.02,
04.02.19 17:51:46,74.57,283.76,283.76,292.89,279.68,271.56,272.01,275.16,272.46,269.77,271.56,267.53,269.32,270.67,267.53,272.01,255.08,265.3,266.19,269.77,252.87,267.53,267.98,268.87,256.85,,13,968,28,13,
04.02.19 17:52:01,74.82,280.13,283.76,291.06,281.49,275.16,276.97,276.97,275.61,270.22,269.32,270.67,267.98,267.53,268.42,268.87,254.2,267.08,267.53,271.11,252.87,269.32,267.08,267.53,259.06,,13,968,28,13.02,
04.02.19 17:52:17,75.08,285.58,281.94,291.97,276.97,272.91,275.16,276.97,273.81,268.87,272.01,269.32,268.87,265.74,268.42,269.32,255.52,267.53,266.64,269.32,255.96,268.87,267.53,268.42,259.51,,13,968,28,13.02,
04.02.19 17:52:32,75.33,281.49,281.94,294.26,279.23,277.42,274.26,279.23,278.32,268.87,271.56,265.3,267.08,270.22,266.64,269.32,255.52,265.3,267.53,267.53,254.64,267.08,268.87,267.08,259.06,,13,968,28,13.02,
04.02.19 17:52:47,75.58,285.58,280.58,289.23,277.87,272.01,278.32,276.52,273.81,271.11,270.22,270.67,267.53,268.87,267.53,269.32,254.64,263.51,267.53,271.11,253.75,267.98,268.42,268.42,257.29,,13,968,28,13.02,
04.02.19 17:53:02,75.83,279.68,278.77,287.4,278.32,274.71,275.61,278.77,277.42,269.77,268.87,267.98,269.32,268.87,268.42,269.32,257.29,266.64,267.53,270.67,252.87,267.98,269.32,267.98,259.95,,13,968,28,13.02,
04.02.19 17:53:17,76.08,279.68,285.12,292.43,278.77,276.52,278.32,276.06,276.52,270.22,272.46,268.42,267.53,268.87,268.87,269.32,252.43,266.19,267.53,270.22,255.52,266.19,268.42,267.08,256.85,,13,968,28,13.02,
04.02.19 17:53:32,76.33,279.68,281.94,296.1,275.61,273.36,273.36,277.87,273.36,267.08,271.11,269.32,269.32,268.42,267.98,268.87,253.31,265.3,266.19,269.32,254.2,267.53,267.53,266.19,258.62,,13,968,28,13.02,
04.02.19 17:53:47,76.58,285.58,276.97,295.18,278.77,271.56,274.26,276.97,274.26,270.67,268.87,269.32,266.64,266.64,267.08,269.77,253.75,264.85,265.74,268.87,255.52,268.42,267.08,265.3,256.41,,13,968,28,13.02,
04.02.19 17:54:02,76.83,287.86,285.58,296.56,279.23,270.67,275.61,277.87,275.61,272.91,269.32,271.11,269.32,270.22,269.77,267.08,254.2,265.74,267.98,267.98,255.52,267.08,268.87,268.87,259.06,,13,968,28,13.02,
04.02.19 17:54:17,77.08,283.76,280.58,294.72,278.77,277.87,278.32,277.87,273.36,268.87,270.22,268.42,268.42,268.42,267.53,267.53,255.52,266.64,266.19,268.42,256.41,266.19,267.53,266.64,259.51,,13,968,28,13.02,
04.02.19 17:54:32,77.33,277.87,281.94,294.26,276.06,274.71,275.61,279.68,270.67,272.01,270.67,269.77,266.64,268.87,269.77,269.32,256.85,265.3,264.85,271.11,256.41,266.64,266.19,266.64,258.18,,13,968,28,13.02,
04.02.19 17:54:48,77.6,283.76,281.94,291.97,279.23,270.22,275.61,273.81,270.67,270.67,272.46,271.11,267.53,267.98,268.87,268.87,254.2,267.08,265.3,268.87,255.52,267.98,268.87,267.53,258.62,,13,968,28,13.02,
04.02.19 17:55:03,77.85,283.76,286.95,293.8,276.52,274.71,274.26,277.87,270.67,271.11,270.22,268.87,266.19,267.53,270.22,270.67,254.64,265.74,266.64,271.11,256.41,266.64,269.77,267.98,258.18,,13,968,28,13.04,
04.02.19 17:55:18,78.1,281.49,278.77,294.72,281.49,276.06,274.26,276.52,274.26,271.56,269.32,265.3,268.87,267.08,266.64,269.32,255.08,266.64,266.64,270.22,255.96,269.32,270.67,266.64,259.06,,13,968,28,13.02,
04.02.19 17:55:33,78.35,283.76,279.23,292.89,276.97,276.52,276.97,276.52,272.01,272.01,271.11,268.42,265.3,269.32,267.53,269.32,257.29,266.19,266.64,267.98,252.87,268.42,268.87,267.98,257.73,,13,968,28,13.02,
04.02.19 17:55:48,78.6,283.76,280.58,294.26,274.26,274.71,274.26,278.77,269.77,270.22,270.22,267.08,266.19,270.67,267.98,267.98,256.85,265.74,267.53,270.67,256.41,268.87,268.42,266.19,258.18,,13,968,28,13.02,
04.02.19 17:56:03,78.85,287.4,281.94,291.97,277.87,268.42,279.23,276.97,275.61,270.67,272.01,268.42,266.19,267.98,266.64,268.87,255.08,265.74,265.74,268.42,251.99,267.53,268.87,268.42,259.51,,13,968,28,13.02,
04.02.19 17:56:18,79.1,283.76,282.4,291.51,277.87,272.01,273.36,277.87,273.36,269.32,269.32,268.42,266.19,270.67,268.42,270.67,252.87,265.74,266.64,270.22,254.2,267.53,268.87,266.64,257.29,,13,968,28,13.02,
04.02.19 17:56:33,79.35,285.58,281.94,293.8,276.97,272.01,274.26,276.97,276.06,267.98,272.46,267.53,268.87,268.87,267.98,267.53,257.73,266.64,267.08,269.77,255.08,268.87,267.98,266.64,257.29,,13,968,28,13.02,
04.02.19 17:56:48,79.6,285.58,281.94,291.97,279.23,271.56,275.61,277.42,275.16,273.81,272.01,269.77,265.74,267.53,266.64,267.53,255.52,265.74,266.64,270.22,255.08,267.08,267.98,267.53,258.62,,13,968,28,13.02,
04.02.19 17:57:03,79.85,285.58,283.76,292.43,279.23,279.23,270.67,275.16,275.16,270.67,272.46,270.67,267.08,268.87,267.53,266.64,257.29,266.64,267.08,271.11,256.85,268.42,268.42,267.08,259.95,,13,968,28,13.02,
