Measurement Name :,20190130_resp_larvae_T2,,Generated On :,"30/01/2019, 19:35:51",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
30.01.19 19:00:54,52.67,255.61,258.2,260.81,256.47,258.64,259.07,262.11,259.94,266.47,262.54,261.67,259.94,259.07,260.81,263.41,253.88,263.41,263.85,261.67,256.04,265.59,271.28,267.78,257.34,,14,968,28,14.84,
30.01.19 19:01:09,52.92,256.04,257.77,260.81,256.47,259.94,259.5,262.54,259.5,265.16,261.67,262.11,260.37,258.64,259.94,262.54,254.74,263.85,264.72,259.94,256.04,266.03,266.47,266.9,256.04,,14,968,28,14.82,
30.01.19 19:01:24,53.17,256.04,258.64,260.37,256.9,258.64,259.07,261.24,259.5,266.03,262.54,262.54,259.5,258.64,261.67,261.67,254.31,263.85,263.85,262.11,256.9,266.47,269.09,268.22,256.04,,14,968,28,14.84,
30.01.19 19:01:39,53.42,255.61,258.2,260.37,256.47,259.5,259.5,261.67,259.5,265.59,262.54,261.67,260.37,259.5,259.94,262.11,253.88,263.85,263.41,263.41,257.77,264.72,271.28,266.9,256.04,,14,968,28,14.84,
30.01.19 19:01:54,53.67,256.04,258.2,260.37,256.9,258.2,258.64,261.24,259.5,265.59,262.11,261.67,259.94,259.94,261.24,262.11,254.31,264.72,264.72,261.67,255.18,264.72,269.53,267.34,256.04,,14,968,28,14.82,
30.01.19 19:02:09,53.92,256.04,258.2,260.37,256.47,259.07,259.07,261.24,259.07,266.9,262.54,261.67,261.24,259.07,261.24,262.11,254.31,262.54,265.59,261.67,256.47,262.98,269.97,267.78,258.2,,14,968,28,14.82,
30.01.19 19:02:24,54.17,256.04,257.77,260.37,255.61,258.64,258.64,260.81,258.2,265.59,261.67,261.67,259.94,258.2,259.94,262.54,253.88,263.41,264.72,260.37,256.47,263.85,269.97,267.34,254.74,,14,968,28,14.84,
30.01.19 19:02:39,54.42,256.04,258.2,259.94,256.47,258.2,259.07,261.67,259.5,266.03,262.54,261.67,260.81,259.5,259.94,263.41,254.31,263.41,264.29,261.67,256.47,262.11,268.65,267.34,255.18,,14,968,28,14.84,
30.01.19 19:02:54,54.67,255.18,257.77,259.94,256.04,258.2,258.2,260.37,259.07,264.72,261.24,261.24,259.94,258.64,259.94,262.11,253.88,263.41,264.29,261.24,256.9,262.98,270.41,267.78,256.47,,14,968,28,14.81,
30.01.19 19:03:09,54.92,256.47,258.2,260.37,256.9,258.64,259.07,260.37,259.5,266.47,262.54,262.11,259.94,259.5,260.37,262.98,253.88,263.85,264.72,261.67,256.9,265.16,269.09,266.47,255.18,,14,968,28,14.79,
30.01.19 19:03:24,55.17,255.61,258.2,260.37,256.04,258.64,259.5,260.81,259.07,265.16,261.67,261.67,259.94,258.64,260.37,262.11,254.31,263.41,263.85,261.24,256.47,263.41,271.28,266.9,254.74,,14,968,28,14.81,
30.01.19 19:03:39,55.42,256.04,256.47,259.94,256.47,257.77,258.64,261.24,259.07,265.59,261.24,261.24,259.94,258.64,259.94,262.11,253.45,263.41,264.29,260.81,255.18,265.59,270.41,267.78,256.9,,14,968,28,14.79,
30.01.19 19:03:54,55.67,255.61,256.9,259.94,256.04,258.2,259.07,260.81,259.07,265.59,261.67,261.67,260.37,259.07,259.07,261.67,253.88,263.85,263.41,259.94,256.9,263.41,269.97,266.47,258.64,,14,968,28,14.79,
30.01.19 19:04:09,55.92,255.61,256.9,259.5,256.04,258.64,259.07,262.11,259.5,265.59,262.11,260.81,260.37,259.07,260.37,262.54,253.02,262.54,264.29,261.24,256.9,265.59,269.09,268.65,258.2,,14,968,28,14.79,
30.01.19 19:04:24,56.17,255.61,257.77,260.37,256.47,257.77,259.07,261.67,259.5,265.16,261.24,261.24,259.5,259.5,260.81,262.54,254.31,264.29,264.29,261.67,256.47,265.16,269.53,265.16,256.04,,14,968,28,14.79,
30.01.19 19:04:39,56.42,256.04,257.34,260.37,256.47,259.07,259.5,261.24,259.07,266.47,261.67,261.24,259.94,259.07,261.24,261.67,254.74,262.54,263.85,260.37,256.9,264.29,268.22,266.47,256.9,,14,968,28,14.79,
30.01.19 19:04:54,56.67,255.18,257.77,259.94,256.04,258.64,258.64,260.81,258.64,265.59,261.67,261.24,259.5,258.2,260.37,262.11,253.45,262.11,262.98,260.37,256.47,261.24,270.41,266.9,256.47,,14,968,28,14.79,
30.01.19 19:05:10,56.93,255.61,257.77,259.5,255.61,257.34,258.64,260.81,259.07,266.03,261.67,259.94,259.07,257.34,260.37,260.81,253.45,262.54,264.72,261.24,255.18,263.85,269.97,266.9,255.18,,14,968,28,14.79,
30.01.19 19:05:25,57.18,255.18,256.9,259.07,256.04,257.34,258.64,260.81,258.2,264.29,261.24,260.81,259.94,257.77,260.81,261.67,253.45,262.54,263.41,260.37,256.04,264.72,271.28,265.59,255.61,,14,968,28,14.79,
30.01.19 19:05:40,57.43,255.61,257.34,259.5,256.47,258.2,259.07,260.81,258.2,265.16,261.24,261.24,259.94,259.07,260.37,262.11,253.88,262.98,262.98,260.37,256.04,265.16,270.41,266.47,257.77,,14,968,28,14.77,
30.01.19 19:05:55,57.68,255.18,256.9,259.94,256.04,257.77,259.07,260.37,258.2,264.72,261.67,261.24,260.81,257.77,259.5,262.11,254.74,262.98,263.85,259.94,255.18,263.41,269.53,267.34,256.04,,14,968,28,14.77,
30.01.19 19:06:10,57.93,256.04,257.34,259.94,256.04,257.77,259.07,261.67,259.07,264.29,261.67,260.81,259.94,259.07,259.94,262.11,254.31,262.54,264.29,261.67,255.18,261.67,269.09,266.47,256.9,,14,968,28,14.77,
30.01.19 19:06:25,58.18,255.18,257.77,259.94,256.04,258.64,259.07,261.67,259.5,265.59,261.67,260.37,259.94,258.2,259.5,261.67,253.02,262.98,264.29,259.94,257.34,262.11,267.78,266.03,256.47,,14,968,28,14.77,
30.01.19 19:06:40,58.43,255.61,258.2,260.37,256.04,258.64,258.64,261.24,258.64,264.29,262.11,261.24,259.5,258.64,260.37,260.81,254.31,263.85,263.85,259.5,256.04,265.16,269.97,267.78,256.9,,14,968,28,14.77,
30.01.19 19:06:55,58.68,254.74,256.47,259.07,255.61,257.77,258.2,261.24,259.07,265.16,260.37,261.24,259.07,258.2,260.81,262.11,254.31,262.54,262.98,260.37,256.04,262.54,269.53,266.9,255.18,,14,968,28,14.77,
30.01.19 19:07:10,58.93,255.18,257.34,260.37,255.18,257.77,258.64,259.5,258.64,264.72,260.81,261.24,259.94,258.2,259.5,261.67,253.88,263.41,263.85,259.5,254.74,265.16,269.53,269.09,256.04,,14,968,28,14.77,
30.01.19 19:07:25,59.18,255.18,257.34,259.94,255.61,257.34,257.77,261.24,259.07,264.29,262.11,261.24,259.94,258.64,260.37,261.67,253.02,261.24,264.72,259.94,256.47,263.85,267.78,266.47,256.04,,14,968,28,14.77,
30.01.19 19:07:40,59.43,255.18,257.77,259.5,255.61,258.2,258.2,259.94,258.64,264.72,261.67,261.24,259.94,257.77,259.94,260.81,253.45,262.54,262.98,259.94,256.04,263.41,268.65,266.03,256.04,,14,968,28,14.77,
30.01.19 19:07:55,59.68,256.04,257.34,259.94,255.18,259.07,259.07,259.94,259.07,265.16,261.24,261.24,259.5,258.64,259.94,262.54,253.45,263.85,264.72,260.37,256.04,263.85,269.97,266.47,257.77,,14,968,28,14.77,
30.01.19 19:08:10,59.93,255.18,256.47,259.5,256.04,258.2,258.2,261.24,258.2,263.85,260.81,260.81,259.94,257.77,259.5,261.67,253.45,263.41,263.41,261.24,255.61,262.11,269.53,267.34,253.88,,14,968,28,14.77,
30.01.19 19:08:25,60.18,255.18,257.34,259.94,255.18,258.2,258.2,260.81,259.07,263.85,261.24,260.81,259.94,259.07,259.5,261.24,253.02,262.54,264.29,259.94,255.18,264.72,268.65,265.59,256.47,,14,968,28,14.75,
30.01.19 19:08:40,60.43,255.18,257.77,259.07,255.61,258.2,257.34,260.81,259.5,264.72,261.24,260.81,260.37,259.07,260.37,261.24,253.02,262.98,263.85,260.81,257.77,261.67,269.09,263.85,254.74,,14,968,28,14.75,
30.01.19 19:08:55,60.68,255.61,256.9,259.07,256.04,257.77,258.2,260.37,258.64,263.85,260.37,261.24,259.07,257.34,259.5,262.11,253.88,262.98,262.11,259.94,256.9,260.81,267.34,265.16,256.9,,14,968,28,14.75,
30.01.19 19:09:10,60.93,254.74,256.9,259.5,255.18,257.77,258.2,259.94,257.34,264.29,260.37,259.94,259.5,257.77,259.5,261.24,252.16,261.24,263.85,259.5,254.74,262.98,268.22,266.47,255.18,,14,968,28,14.75,
30.01.19 19:09:25,61.18,255.18,256.04,259.07,255.61,257.34,257.77,260.81,257.77,264.72,259.94,260.37,259.07,257.77,260.81,261.24,252.16,261.67,263.41,259.07,256.9,262.11,268.22,265.59,256.9,,14,968,28,14.73,
30.01.19 19:09:40,61.43,254.31,256.04,259.07,255.61,257.77,257.34,260.81,258.64,263.85,260.81,260.37,259.5,258.64,259.07,260.81,253.02,261.67,262.54,259.94,256.04,261.67,267.78,265.59,253.88,,14,968,28,14.75,
30.01.19 19:09:55,61.68,255.18,256.9,259.07,255.61,257.77,258.2,260.37,257.77,262.98,260.37,259.5,259.07,258.64,259.07,260.81,252.59,263.41,263.41,259.5,256.04,262.54,269.53,265.59,255.61,,14,968,28,14.75,
30.01.19 19:10:10,61.93,255.61,256.04,259.07,255.18,257.77,257.77,260.37,258.64,264.29,260.37,260.37,260.37,259.07,260.37,259.94,252.59,261.24,261.67,260.37,256.04,261.67,269.53,263.85,254.31,,14,968,28,14.73,
30.01.19 19:10:25,62.18,254.31,256.9,259.07,255.18,256.9,258.2,260.37,257.77,264.29,260.81,259.5,259.07,258.2,259.5,259.94,253.02,262.54,262.54,259.94,254.74,262.54,269.97,264.72,255.18,,14,968,28,14.73,
30.01.19 19:10:40,62.43,254.74,256.9,259.5,255.61,257.77,257.77,260.37,258.2,263.85,260.81,260.37,259.5,257.34,259.07,262.11,253.45,262.11,262.11,260.81,255.18,262.98,266.9,266.9,256.04,,14,968,28,14.75,
30.01.19 19:10:55,62.68,255.61,256.47,259.5,255.18,256.9,257.77,261.24,258.2,264.29,261.24,260.81,259.5,259.5,260.37,261.67,253.02,261.67,262.54,259.07,255.18,262.98,267.78,266.03,256.04,,14,968,28,14.73,
30.01.19 19:11:10,62.93,254.31,256.9,258.64,255.61,257.77,257.34,259.94,258.64,262.98,260.81,259.5,259.07,257.77,258.64,260.81,253.02,261.24,262.54,259.5,256.47,262.11,269.53,265.59,254.74,,14,968,28,14.75,
30.01.19 19:11:25,63.18,254.31,256.04,258.64,254.74,257.77,257.77,260.37,259.07,263.85,259.94,260.37,259.07,258.2,259.07,260.81,251.73,262.11,262.98,259.07,254.74,262.98,269.97,264.72,254.31,,14,968,28,14.73,
30.01.19 19:11:40,63.43,254.31,256.47,258.2,255.18,256.9,258.64,260.37,257.77,263.41,260.37,260.37,258.64,257.77,258.64,259.94,251.73,262.11,262.98,258.64,255.61,262.54,268.65,266.03,256.04,,14,968,28,14.72,
30.01.19 19:11:55,63.68,254.74,257.34,259.5,256.04,257.34,259.07,260.37,259.07,264.29,260.81,260.37,259.5,259.07,259.94,260.81,252.16,262.98,262.98,259.94,256.47,262.54,267.78,266.03,256.47,,14,968,28,14.73,
30.01.19 19:12:10,63.93,254.74,256.04,259.07,254.74,256.9,257.77,259.94,258.64,264.29,261.24,259.94,258.64,257.77,259.5,261.67,252.59,262.11,262.54,259.5,254.74,261.24,267.78,266.47,254.31,,14,968,28,14.73,
30.01.19 19:12:25,64.18,255.18,256.47,258.64,255.18,257.34,258.2,259.94,258.64,263.85,259.94,259.5,259.07,258.2,258.64,260.81,251.73,261.24,262.98,259.07,256.04,263.41,269.09,266.47,256.04,,14,968,28,14.72,
30.01.19 19:12:40,64.43,254.31,255.61,258.64,254.31,256.9,257.34,260.37,257.77,262.98,259.94,260.37,259.5,257.34,259.5,260.37,252.59,261.24,261.24,259.5,254.74,260.37,266.9,265.59,254.31,,14,968,28,14.72,
30.01.19 19:12:55,64.68,254.74,256.04,259.07,255.18,256.9,256.9,259.5,257.77,263.85,259.5,259.94,258.64,257.34,259.07,260.37,252.16,262.54,261.24,258.64,255.18,263.41,268.65,267.34,254.74,,14,968,28,14.72,
30.01.19 19:13:10,64.93,254.74,256.47,258.64,254.31,258.2,258.64,259.94,258.64,262.98,259.94,259.94,259.07,257.34,259.5,259.5,252.59,261.67,262.11,259.5,256.04,261.67,267.34,266.03,255.18,,14,968,28,14.72,
30.01.19 19:13:25,65.18,253.88,256.47,258.64,255.18,257.34,257.34,259.94,258.2,263.41,260.81,259.07,258.64,256.9,259.5,260.37,252.16,262.54,262.54,259.07,254.74,262.98,268.22,265.59,255.18,,14,968,28,14.72,
30.01.19 19:13:40,65.43,253.88,255.61,258.64,255.18,256.9,257.34,259.07,257.34,263.85,259.5,259.94,258.64,257.34,259.07,259.5,253.02,260.81,262.54,259.07,253.88,262.54,268.65,265.59,254.31,,14,968,28,14.7,
30.01.19 19:13:55,65.68,253.88,256.04,258.64,254.31,256.04,257.34,259.5,257.34,263.41,259.5,259.5,259.07,257.77,259.07,261.24,252.16,260.37,261.67,259.5,254.31,262.54,268.65,263.41,254.74,,14,968,28,14.72,
30.01.19 19:14:10,65.93,254.74,256.04,258.2,254.74,255.61,257.34,259.5,257.34,263.41,260.37,259.94,258.2,257.77,259.07,259.94,251.3,260.81,262.11,258.2,254.74,261.24,269.09,266.9,254.31,,14,968,28,14.7,
30.01.19 19:14:25,66.18,254.31,255.61,258.64,255.18,256.9,257.77,260.37,257.77,264.29,259.07,260.37,258.64,257.77,259.5,259.94,253.02,262.98,262.11,259.5,254.31,262.98,267.34,266.03,254.31,,14,968,28,14.72,
30.01.19 19:14:40,66.43,254.74,256.47,259.07,255.18,256.47,256.9,259.94,257.77,263.85,260.37,259.94,259.5,257.34,259.07,260.81,252.59,261.67,261.67,257.77,256.04,264.29,267.78,265.16,254.74,,14,968,28,14.72,
30.01.19 19:14:55,66.68,254.31,255.61,258.64,254.74,258.2,257.77,260.37,257.34,263.41,260.81,259.5,258.64,258.2,259.5,261.24,253.02,262.11,262.11,258.2,253.88,262.11,268.22,264.29,255.61,,14,968,28,14.7,
30.01.19 19:15:10,66.93,254.74,256.04,258.2,254.74,256.9,257.34,259.94,258.2,262.98,260.37,259.07,258.64,258.2,258.64,261.24,252.16,260.81,262.11,259.07,254.74,262.54,266.47,265.59,254.31,,14,968,28,14.7,
30.01.19 19:15:25,67.18,253.88,256.04,258.2,253.88,255.61,257.34,259.94,257.77,262.98,259.5,259.07,258.2,257.34,258.64,260.37,252.16,262.11,262.54,258.64,254.31,263.85,267.78,266.03,254.31,,14,968,28,14.68,
30.01.19 19:15:40,67.43,254.74,256.9,258.64,254.74,256.9,257.34,260.37,258.2,262.98,259.94,259.5,258.64,257.34,259.07,259.07,252.16,260.37,261.67,257.34,255.61,263.41,266.47,265.16,256.47,,14,968,28,14.7,
30.01.19 19:15:55,67.68,253.45,256.04,259.07,254.31,256.47,256.9,259.5,257.34,263.85,260.37,258.2,258.2,257.77,258.64,260.37,251.3,261.24,262.98,258.64,254.74,262.54,268.65,264.72,252.59,,14,968,28,14.68,
30.01.19 19:16:10,67.93,254.74,255.61,258.64,254.31,257.34,257.34,259.94,258.2,262.54,259.5,259.5,258.64,256.47,259.94,260.37,252.16,262.11,261.24,258.2,255.18,262.11,267.34,266.03,253.45,,14,968,28,14.68,
30.01.19 19:16:25,68.18,254.31,256.04,258.64,254.74,257.34,257.77,259.5,257.77,263.85,259.94,259.07,258.64,257.34,259.94,260.37,251.3,262.11,262.98,258.64,254.74,260.81,266.47,264.72,254.31,,14,968,28,14.7,
30.01.19 19:16:40,68.43,253.88,256.04,258.64,254.74,256.9,257.34,259.5,257.77,263.85,259.94,259.5,258.64,256.47,259.5,258.64,251.3,261.24,261.67,258.64,254.31,261.24,267.34,265.16,255.18,,14,968,28,14.68,
30.01.19 19:16:55,68.68,253.45,255.61,258.2,254.74,256.9,257.34,259.94,256.9,263.41,259.94,258.64,258.64,257.77,259.5,260.37,251.3,260.81,260.37,258.64,253.88,259.94,268.22,263.85,255.61,,14,968,28,14.66,
30.01.19 19:17:10,68.93,254.31,255.61,258.2,254.74,256.9,257.77,259.94,258.2,263.41,259.94,259.94,258.2,257.77,259.07,261.24,251.3,261.24,261.67,257.77,255.18,261.67,268.22,264.29,254.31,,14,968,28,14.68,
30.01.19 19:17:25,69.18,253.88,256.04,258.2,253.88,256.04,256.9,259.5,256.9,262.98,259.94,259.07,258.2,257.77,258.2,259.5,250.44,261.24,262.11,257.77,255.18,262.54,268.65,264.29,254.74,,14,968,28,14.68,
30.01.19 19:17:40,69.43,254.31,255.18,258.64,254.31,256.47,256.9,259.07,257.77,262.54,259.5,259.5,257.77,257.34,259.5,260.81,252.16,259.94,260.37,259.07,254.74,260.81,266.9,265.59,255.61,,14,968,28,14.66,
30.01.19 19:17:55,69.68,254.31,255.61,258.2,254.31,256.9,256.9,259.94,257.34,263.41,259.94,258.2,258.2,257.34,258.64,259.94,251.73,260.81,260.37,258.64,255.18,259.94,266.47,264.72,253.88,,14,968,28,14.68,
30.01.19 19:18:10,69.93,254.31,256.04,258.64,254.74,256.9,257.34,260.37,257.34,264.29,259.5,257.77,258.64,257.77,259.07,259.07,251.3,261.67,261.24,258.2,253.02,261.67,267.34,266.47,252.59,,14,968,28,14.68,
30.01.19 19:18:25,70.18,254.31,255.61,258.64,254.74,257.34,256.47,259.5,257.77,263.41,259.5,258.64,258.2,257.34,259.94,259.94,252.16,261.67,262.98,257.77,254.74,262.54,266.03,266.9,255.18,,14,968,28,14.65,
30.01.19 19:18:40,70.43,254.31,255.61,258.2,254.31,256.47,257.34,259.5,257.77,262.98,259.5,259.07,258.2,257.77,259.07,260.37,252.59,260.81,261.67,257.34,254.74,262.11,267.34,265.59,254.74,,14,968,28,14.66,
30.01.19 19:18:55,70.68,254.31,255.18,257.77,253.88,256.04,256.9,258.64,256.9,262.54,259.94,259.07,258.2,257.34,259.07,260.37,251.3,260.81,261.67,257.77,253.45,262.54,267.34,264.72,252.16,,14,968,28,14.65,
30.01.19 19:19:10,70.93,253.02,255.61,258.2,253.88,257.34,257.34,259.94,257.34,263.41,259.5,259.07,258.2,257.77,258.64,259.07,251.3,260.37,261.67,257.34,254.31,259.5,266.47,265.59,253.88,,14,968,28,14.66,
30.01.19 19:19:25,71.18,253.88,255.61,257.77,254.74,255.61,256.9,259.07,257.34,262.98,259.07,259.07,257.77,257.77,259.5,259.5,251.73,260.81,261.24,258.2,253.88,260.81,267.78,263.85,254.74,,14,968,28,14.66,
30.01.19 19:19:40,71.43,253.88,255.61,257.77,254.74,256.04,256.47,258.64,256.9,262.98,259.5,259.07,257.77,257.77,258.64,259.5,251.73,259.94,262.54,256.47,253.45,262.11,267.78,265.59,255.18,,14,968,28,14.65,
30.01.19 19:19:56,71.7,253.45,256.04,257.77,253.88,256.9,256.9,259.94,257.34,263.41,259.5,258.64,257.34,256.47,258.64,260.37,252.16,261.67,260.81,256.47,254.74,259.94,266.47,263.41,255.18,,14,968,28,14.66,
30.01.19 19:20:11,71.95,254.31,256.04,258.2,254.31,255.61,256.47,259.5,257.77,263.41,259.94,258.64,256.9,257.34,258.64,259.5,251.3,261.24,261.67,259.07,254.31,260.81,266.9,263.85,252.59,,14,968,28,14.65,
30.01.19 19:20:26,72.2,253.88,255.61,258.2,254.74,256.47,256.9,259.07,257.34,263.41,259.5,259.07,257.77,257.77,259.07,259.94,252.16,261.24,261.24,258.64,254.31,261.67,267.78,263.85,254.31,,14,968,28,14.65,
30.01.19 19:20:41,72.45,254.31,254.74,257.77,254.31,256.47,257.34,259.5,257.77,262.11,259.07,258.64,257.34,256.9,259.07,259.94,252.16,259.5,262.11,258.2,254.31,262.11,267.34,264.72,252.16,,14,968,28,14.65,
30.01.19 19:20:56,72.7,254.31,255.18,258.2,254.74,256.9,256.9,258.64,258.2,263.41,259.5,259.07,257.77,257.77,259.07,259.5,250.87,260.37,261.24,258.2,255.18,260.81,267.78,264.29,254.31,,14,968,28,14.65,
30.01.19 19:21:11,72.95,253.88,256.04,258.2,254.31,256.9,256.9,259.07,257.77,262.98,259.5,258.64,258.2,256.9,258.64,260.81,250.87,261.24,262.11,258.2,255.18,260.81,266.03,264.29,255.18,,14,968,28,14.64,
30.01.19 19:21:26,73.2,253.45,255.61,258.2,253.45,256.04,256.9,258.64,257.34,261.67,259.5,259.07,257.77,256.47,259.07,259.07,251.3,260.37,262.11,257.77,253.88,260.37,266.9,264.29,254.31,,14,968,28,14.65,
30.01.19 19:21:41,73.45,253.88,256.04,257.77,253.88,255.61,256.47,259.07,257.77,263.41,259.5,258.2,258.2,257.34,258.64,260.37,251.3,261.67,261.67,257.34,254.31,261.24,266.9,263.85,253.02,,14,968,28,14.64,
30.01.19 19:21:56,73.7,253.45,255.61,257.77,254.31,255.61,256.9,259.5,256.47,262.98,259.5,258.2,258.2,256.47,258.2,259.07,250.44,260.81,261.67,256.47,253.88,260.81,266.9,265.59,255.61,,14,968,28,14.64,
30.01.19 19:22:11,73.95,254.31,256.04,258.2,253.88,256.04,256.9,258.2,257.77,262.54,259.5,259.94,257.77,256.47,258.64,259.5,250.87,260.37,261.67,258.64,253.45,262.11,268.22,264.72,255.18,,14,968,28,14.64,
30.01.19 19:22:26,74.2,253.45,255.61,257.34,253.88,255.61,256.47,258.2,257.34,262.11,259.5,258.64,257.77,256.47,259.5,259.94,251.73,259.94,261.24,257.34,254.74,262.54,268.65,265.59,253.88,,14,968,28,14.64,
30.01.19 19:22:41,74.45,253.88,255.61,257.77,253.88,256.47,257.34,258.64,256.47,262.11,258.64,258.64,257.77,256.47,258.64,258.64,250.87,260.37,261.67,257.34,255.61,259.94,266.47,264.29,253.88,,14,968,28,14.64,
30.01.19 19:22:56,74.7,253.88,255.61,258.2,253.88,256.47,256.9,258.64,257.34,262.54,259.5,258.64,257.77,257.34,257.77,259.5,251.3,260.37,261.24,256.47,252.59,262.11,266.9,266.03,255.18,,14,968,28,14.63,
30.01.19 19:23:11,74.95,253.45,255.18,257.77,254.31,254.74,256.04,258.2,257.77,262.54,258.64,258.64,257.77,256.47,257.77,258.64,250.87,261.24,260.81,256.9,255.18,260.37,266.9,263.85,251.73,,14,968,28,14.64,
30.01.19 19:23:26,75.2,253.45,255.61,256.9,253.88,254.74,256.47,259.5,256.9,262.54,259.5,258.2,257.77,256.47,258.2,259.5,251.3,260.81,260.81,257.34,253.88,261.24,266.9,264.29,254.31,,14,968,28,14.64,
30.01.19 19:23:41,75.45,253.02,254.31,257.77,253.88,255.61,256.04,259.07,257.77,262.11,258.64,258.64,257.77,257.34,258.2,259.5,251.3,260.81,260.81,257.34,254.31,260.37,267.78,264.29,253.02,,14,968,28,14.61,
30.01.19 19:23:56,75.7,253.02,254.74,257.77,253.88,256.04,255.61,259.07,257.34,262.11,259.07,258.2,257.34,257.77,258.2,258.64,250.44,259.07,261.24,257.34,254.74,259.94,266.9,265.16,253.02,,14,968,28,14.63,
30.01.19 19:24:11,75.95,253.02,255.61,257.34,253.88,256.04,256.04,259.07,256.9,262.54,258.64,258.2,258.2,256.04,259.07,259.94,251.3,260.81,260.81,257.77,253.45,258.64,267.78,262.54,254.74,,14,968,28,14.61,
30.01.19 19:24:26,76.2,253.88,255.61,257.34,253.88,256.04,256.47,259.07,257.77,262.11,258.2,258.2,257.34,257.77,258.64,258.64,251.73,261.67,261.67,257.34,254.31,257.77,267.78,263.85,254.74,,14,968,28,14.61,
30.01.19 19:24:41,76.45,253.88,255.18,257.34,254.31,256.04,256.47,259.5,256.47,262.54,258.64,258.64,257.34,257.34,258.64,259.94,251.73,260.81,260.81,256.47,253.88,261.24,267.34,264.29,255.18,,14,968,28,14.61,
30.01.19 19:24:56,76.7,253.02,255.18,257.77,253.88,255.61,255.18,258.64,256.47,262.54,258.64,256.9,257.34,255.61,258.64,260.37,251.3,259.94,260.37,256.04,254.31,259.94,266.9,262.98,253.45,,14,968,28,14.61,
30.01.19 19:25:11,76.95,253.02,255.18,256.9,253.45,256.04,256.04,258.2,256.47,261.24,258.64,258.2,257.34,256.9,258.64,258.64,251.3,260.81,261.24,258.64,253.02,260.37,266.9,264.72,254.74,,14,968,28,14.61,
30.01.19 19:25:26,77.2,253.88,254.74,257.34,253.88,255.61,255.61,259.07,256.9,262.98,258.64,257.77,258.64,256.47,257.77,259.07,250.87,259.94,260.37,256.9,254.31,261.24,266.47,263.41,253.02,,14,968,28,14.61,
30.01.19 19:25:41,77.45,253.45,254.74,257.34,253.88,254.31,256.47,259.07,257.34,262.11,259.5,257.34,257.34,256.04,258.2,259.07,250.44,259.94,261.24,256.9,253.88,258.64,266.9,262.54,255.61,,14,968,28,14.61,
30.01.19 19:25:56,77.7,253.45,254.31,257.34,253.88,254.31,256.47,258.2,256.04,262.98,258.64,258.64,257.34,256.47,258.64,259.07,251.3,261.24,259.94,256.9,253.45,259.5,266.9,263.85,253.02,,14,968,28,14.59,
30.01.19 19:26:11,77.95,253.45,255.61,257.77,253.88,255.61,256.04,259.07,256.9,261.24,258.64,257.77,257.34,256.9,258.2,258.64,250.87,259.94,259.94,256.47,252.59,259.94,267.78,264.29,254.31,,14,968,28,14.59,
30.01.19 19:26:26,78.2,253.02,255.18,257.34,253.45,255.61,256.04,258.64,256.9,262.11,258.64,257.77,257.34,256.47,257.34,259.07,251.3,260.37,260.37,256.04,252.59,259.94,266.03,263.85,253.45,,14,968,28,14.59,
30.01.19 19:26:41,78.45,253.45,254.31,256.9,253.45,256.04,255.61,258.64,256.9,262.11,258.64,258.2,257.77,256.9,257.77,259.07,250.44,260.81,261.24,257.77,253.88,259.5,265.59,263.41,253.45,,14,968,28,14.61,
30.01.19 19:26:56,78.7,252.59,254.31,257.34,253.45,255.18,256.04,258.64,256.04,262.11,258.2,257.77,256.9,257.34,257.77,258.64,250.44,260.81,260.37,257.34,253.02,260.37,266.9,263.85,253.45,,14,968,28,14.59,
30.01.19 19:27:11,78.95,253.45,255.61,257.34,253.88,255.18,256.47,258.2,256.9,261.67,258.64,257.77,256.47,257.34,258.2,259.07,250.44,259.5,260.81,256.04,253.02,259.94,266.03,265.59,253.45,,14,968,28,14.59,
30.01.19 19:27:26,79.2,253.45,254.31,256.9,253.45,254.74,256.04,258.2,255.61,261.67,258.2,257.34,256.9,256.04,257.77,259.5,250.87,258.64,259.94,257.34,253.45,260.37,267.34,264.29,253.02,,14,968,28,14.59,
30.01.19 19:27:41,79.45,252.59,254.31,257.34,253.45,255.18,255.61,258.2,256.47,261.67,258.2,258.2,256.47,256.9,259.07,258.64,251.3,259.94,260.81,256.04,252.59,260.37,266.03,262.54,251.3,,14,968,28,14.59,
30.01.19 19:27:56,79.7,252.59,254.31,257.34,253.45,255.18,255.61,258.2,255.61,261.67,258.2,257.34,256.47,256.9,257.77,259.07,250.01,259.94,259.5,256.9,254.74,261.24,265.16,262.98,252.59,,14,968,28,14.59,
