"Date","RUN","SDR_position","Lpc","Leq","Lz","alpha"
"20190204","2","A2",0.000884884074113612,0.000234078676444293,0.0176997885835026,0.4
"20190204","2","B2",0.0685025817555963,0.080190369540871,0.0547306122448939,0.4
"20190204","2","C2",0.105727190605237,0.0874138072453916,0.0874138072453916,0.4
"20190204","2","D2",0.0863461398264886,0.0863461398264886,0.0863461398264886,0.4
"20190204","2","A3",0.0102614781634877,0.0294133932141841,0.0294133932141841,0.4
"20190204","2","B3",-0.00440625889046461,-0.0101248868778234,-0.00874653098982495,0.4
"20190204","2","C3",0.0905137880986864,0.0899435574907227,0.0352682701202641,0.4
"20190204","2","D3",0.0162426642664185,0.0361135300757954,0.0361135300757954,0.4
"20190204","2","A4",0.040678859681595,0.0412597285067848,0.0412597285067848,0.4
"20190204","2","B4",0.101540426211196,0.10217847365345,0.10217847365345,0.4
"20190204","2","C4",-0.095719545550178,-0.0949035059197094,-0.0675362318840711,0.4
"20190204","2","D4",-0.0188967958674949,-0.0092656023222023,-0.0092656023222023,0.4
"20190204","2","A5",0.00417115260389003,0.00322469982847881,0.00322469982847881,0.4
"20190204","2","B5",0.022691911287551,0.0249134009098949,0.0249134009098949,0.4
"20190204","2","C5",-0.00467000582411667,0.058458532349102,0.0666988995492391,0.4
"20190204","2","D5",0.0249537223340095,0.00209387755101947,0.00209387755101947,0.4
"20190204","2","A6",0.0174430014429859,0.00707678075854897,0.00707678075854897,0.4
"20190204","2","B6",-0.0384718078070674,-0.0767113463672915,-0.0767113463672915,0.4
"20190204","2","C6",-0.0571647679910996,-0.0713634389926254,-0.0713634389926254,0.4
"20190204","2","D6",-0.156686209029071,-0.0415870331219305,-0.0415870331219305,0.4
"20190205","1","A1",-0.285712352045005,-0.259732589752523,-0.32367698082057,0.4
"20190205","1","B1",-0.278590168579121,-0.259017177472046,-0.280357042338468,0.4
"20190205","1","C1",-0.193070228779613,-0.193070228779613,-0.12545114248718,0.4
"20190205","1","D1",-0.219780403450238,-0.192298150931924,-0.211447229372713,0.4
"20190205","1","A2",-0.31235785429289,-0.249037922462581,-0.245177397315328,0.4
"20190205","1","B2",-0.321958255322095,-0.317938111458544,-0.448376396538159,0.4
"20190205","1","C2",-0.143717447808425,-0.143717447808425,-0.156277920657743,0.4
