Measurement Name :,20190329_resp_1_T1,,Generated On :,"29/03/2019, 15:54:03",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
29.03.19 15:47:16,25.08,273.16,277.75,285.14,282.82,274.08,276.83,284.67,280.51,273.62,275.45,273.16,274.99,267.22,274.08,276.83,265.4,269.04,272.24,270.41,263.58,267.68,270.87,268.59,261.77,,12,968,29,14.2,
29.03.19 15:47:31,25.33,272.7,278.67,285.6,281.9,273.62,276.83,284.21,279.59,273.16,275.91,273.62,274.53,266.77,274.08,276.37,265.4,269.04,271.79,269.96,263.13,267.22,270.41,267.68,261.77,,12,968,29,14.2,
29.03.19 15:47:46,25.58,273.16,278.67,284.67,282.82,274.08,276.37,284.21,280.51,273.16,276.37,272.7,274.53,266.31,274.08,276.83,264.95,268.13,271.33,269.96,263.58,266.77,270.87,267.68,261.77,,12,968,29,14.2,
29.03.19 15:48:01,25.83,273.16,278.67,285.14,282.82,274.08,276.37,283.29,280.51,273.16,275.91,273.16,274.53,266.31,273.62,276.37,265.4,268.59,271.33,269.96,263.58,267.22,270.41,267.68,261.77,,12,968,29,14.2,
29.03.19 15:48:16,26.08,273.16,278.67,285.14,282.82,273.62,276.37,284.67,280.05,273.16,275.91,273.62,274.99,266.77,274.08,276.83,265.4,269.04,271.79,269.96,263.58,267.22,270.41,268.59,261.77,,12,968,29,14.18,
29.03.19 15:48:31,26.33,273.62,277.75,284.67,282.36,273.16,276.83,284.67,280.05,272.7,276.37,273.16,274.53,266.31,273.62,276.83,265.85,269.04,271.79,269.5,263.13,266.77,270.41,268.13,261.77,,12,968,29,14.18,
29.03.19 15:48:46,26.58,273.62,277.75,285.6,282.36,273.62,276.37,285.14,280.98,273.62,275.91,273.62,274.99,266.31,273.62,277.29,265.85,269.5,272.24,269.96,263.58,267.22,270.41,268.59,261.77,,12,968,29,14.18,
29.03.19 15:49:01,26.83,272.7,277.29,285.14,283.29,272.7,276.37,284.67,280.05,272.7,275.45,272.7,274.08,266.31,273.62,276.37,265.4,268.59,271.33,268.59,262.67,266.77,269.96,267.68,261.31,,12,968,29,14.18,
29.03.19 15:49:16,27.08,273.16,277.75,285.14,282.82,273.16,275.91,284.21,280.51,272.24,275.45,273.16,274.08,266.31,273.62,276.83,265.4,268.59,271.33,269.5,263.58,266.77,270.41,268.13,260.86,,12,968,29,14.16,
29.03.19 15:49:31,27.33,272.7,276.37,284.67,281.9,272.7,275.91,283.29,280.05,271.79,274.99,272.24,274.08,265.4,273.16,275.45,264.49,268.13,270.41,268.59,262.67,266.31,269.96,267.22,261.31,,12,968,29,14.15,
29.03.19 15:49:46,27.58,272.7,277.29,284.67,282.82,273.62,275.91,283.75,280.05,272.24,274.99,272.7,274.53,265.85,273.16,276.37,264.95,268.59,271.33,269.04,263.58,266.77,269.96,267.68,261.31,,12,968,29,14.16,
29.03.19 15:50:01,27.83,273.16,277.75,285.14,281.9,273.16,276.37,283.29,280.51,272.24,274.99,272.7,274.08,265.4,273.16,275.91,264.49,268.13,270.41,269.04,263.13,266.77,269.5,267.68,261.31,,12,968,29,14.15,
29.03.19 15:50:16,28.08,272.7,277.29,284.67,281.9,272.24,275.45,283.75,280.05,271.79,274.99,272.7,273.16,265.4,273.62,276.37,264.95,268.59,271.33,268.59,262.67,266.31,269.5,267.22,260.86,,12,968,29,14.14,
29.03.19 15:50:31,28.33,272.7,277.29,285.14,281.44,272.7,275.91,284.21,280.05,272.24,274.99,272.24,273.62,265.85,273.62,275.45,264.49,268.59,270.87,268.59,263.13,266.31,269.5,267.68,260.86,,12,968,29,14.15,
29.03.19 15:50:46,28.58,272.7,276.83,284.67,282.36,272.24,275.45,283.75,280.05,272.7,274.99,272.24,274.53,265.85,273.16,275.91,264.95,268.59,271.33,268.59,263.13,266.31,269.96,267.22,261.31,,12,968,29,14.14,
29.03.19 15:51:01,28.83,272.7,276.83,285.14,282.36,273.62,275.45,283.29,280.05,271.79,274.99,272.7,274.08,265.85,273.16,275.91,264.49,268.59,270.87,269.04,263.13,266.31,269.96,267.68,261.31,,12,968,29,14.14,
29.03.19 15:51:16,29.08,272.24,276.83,284.67,281.9,272.7,275.45,283.29,279.59,271.33,274.53,272.24,273.16,265.4,272.24,275.45,264.04,267.68,270.41,268.13,262.22,265.4,269.5,266.77,260.86,,12,968,29,14.14,
29.03.19 15:51:31,29.33,272.7,277.75,284.21,281.44,271.79,275.45,284.21,279.13,272.24,274.53,271.33,273.62,265.85,272.7,275.91,264.95,268.13,270.41,268.13,262.67,266.31,269.5,267.22,260.41,,12,968,29,14.14,
29.03.19 15:51:46,29.58,272.7,276.37,284.21,281.9,272.24,275.45,283.29,279.59,271.79,274.08,272.24,274.08,264.49,272.7,275.45,264.49,268.13,270.41,268.13,262.22,266.31,269.04,266.31,260.86,,12,968,29,14.14,
29.03.19 15:52:01,29.83,272.7,275.91,284.21,281.44,271.79,275.45,283.75,279.59,271.33,274.53,271.79,273.62,265.4,272.7,275.45,264.49,268.13,270.41,267.68,262.67,265.85,269.5,267.22,260.41,,12,968,29,14.14,
29.03.19 15:52:16,30.08,272.7,275.45,283.75,281.9,272.24,275.45,283.29,279.59,271.33,274.53,271.33,273.16,264.95,272.24,274.99,264.49,267.68,269.96,267.68,261.77,265.85,269.5,267.22,260.41,,12,968,29,14.13,
29.03.19 15:52:31,30.33,272.7,276.83,284.21,281.44,271.79,275.45,284.21,280.05,271.79,274.53,271.79,273.62,264.95,272.7,274.99,264.49,267.68,270.41,267.68,262.67,266.31,269.04,267.22,260.86,,12,968,29,14.11,
29.03.19 15:52:46,30.58,272.24,277.29,283.75,281.44,272.24,275.45,282.82,279.59,271.79,274.53,271.33,272.7,264.95,272.24,275.45,264.49,267.68,270.41,267.68,262.22,265.85,269.5,266.77,260.41,,12,968,29,14.11,
29.03.19 15:53:01,30.83,272.7,276.37,284.21,281.44,272.24,274.53,283.29,279.59,271.33,274.53,271.33,273.16,264.49,272.24,274.99,264.04,267.68,269.5,267.22,262.22,265.4,269.04,266.31,260.41,,12,968,29,14.11,
29.03.19 15:53:16,31.08,271.79,275.91,284.21,281.44,272.7,274.99,283.29,279.59,271.33,273.62,270.41,273.16,264.49,271.79,274.53,263.58,267.68,269.96,267.68,262.22,265.4,268.59,266.77,260.41,,12,968,29,14.11,
29.03.19 15:53:31,31.33,272.24,276.37,284.21,282.36,271.33,274.99,283.29,279.59,271.33,273.62,271.33,273.16,264.95,272.24,274.99,264.04,267.68,269.96,267.22,262.22,265.4,268.59,266.31,260.41,,12,968,29,14.11,
29.03.19 15:53:46,31.58,271.79,276.37,283.75,281.9,271.79,274.08,282.82,280.05,270.87,273.62,270.41,273.16,263.58,272.24,274.53,263.58,267.68,269.5,267.22,261.77,264.95,269.04,266.31,259.96,,12,968,29,14.11,
