Measurement Name :,20190325_resp_1_T0,,Generated On :,"25/03/2019, 14:30:35",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
25.03.19 14:26:54,25.1,259.05,266.77,265.4,277.29,266.31,271.33,274.99,278.21,268.59,273.62,280.05,275.45,269.04,271.33,278.21,269.5,264.04,274.99,283.75,267.22,266.31,269.5,280.05,268.13,,12,968,29,14.38,
25.03.19 14:27:09,25.35,259.5,266.77,264.49,276.83,266.31,271.33,274.08,277.29,268.13,273.62,279.59,274.99,268.59,270.87,278.21,269.5,264.04,274.53,283.75,266.77,265.85,269.96,280.05,267.68,,12,968,29,14.36,
25.03.19 14:27:24,25.6,259.05,266.77,264.95,276.83,266.31,271.33,274.99,277.75,268.13,273.62,280.05,275.45,269.04,271.33,278.21,269.96,264.49,274.53,283.75,267.68,265.85,269.5,280.51,267.68,,12,968,29,14.36,
25.03.19 14:27:39,25.85,259.5,267.22,264.95,276.83,266.31,271.33,274.08,278.21,268.13,274.08,279.59,275.45,268.59,271.79,278.21,269.96,264.04,274.99,284.21,267.22,265.85,269.96,280.05,268.59,,12,968,29,14.36,
25.03.19 14:27:54,26.1,259.5,267.22,265.4,277.75,267.22,271.79,274.53,277.75,268.59,273.62,279.59,275.45,269.04,271.79,278.21,269.96,264.49,274.99,283.75,267.68,266.31,270.41,280.05,268.13,,12,968,29,14.34,
25.03.19 14:28:09,26.35,259.5,266.77,264.95,277.29,266.31,271.33,274.08,277.75,268.59,273.62,280.05,275.45,268.59,271.79,278.67,269.04,264.04,274.53,283.75,267.22,266.31,269.5,280.05,268.13,,12,968,29,14.34,
25.03.19 14:28:24,26.6,259.05,266.31,264.49,276.83,266.31,271.33,274.08,277.75,268.13,273.16,279.59,274.99,268.13,271.33,277.75,269.5,264.04,274.53,283.75,266.77,265.85,269.5,280.05,267.68,,12,968,29,14.34,
25.03.19 14:28:39,26.85,258.15,266.31,264.49,276.83,265.85,270.41,273.62,277.29,267.68,273.16,279.13,274.99,268.13,270.41,277.75,269.04,264.04,274.08,283.29,266.77,265.4,269.04,279.59,268.13,,12,968,29,14.34,
25.03.19 14:28:54,27.1,258.6,266.31,264.49,276.37,265.4,270.41,273.62,277.29,267.68,272.7,279.13,274.53,268.13,270.41,277.75,268.59,263.13,274.08,283.29,266.31,265.4,269.04,279.59,267.22,,12,968,29,14.34,
25.03.19 14:29:09,27.35,258.6,266.31,264.49,276.37,265.4,270.87,274.08,277.29,267.22,273.16,279.13,275.45,268.13,270.87,277.75,269.04,264.04,274.08,282.82,266.77,265.85,269.5,279.59,268.13,,12,968,29,14.32,
25.03.19 14:29:24,27.6,258.6,266.31,264.04,276.83,265.85,270.87,274.08,277.75,267.22,273.16,279.59,274.53,268.13,270.41,277.75,269.04,263.58,274.08,282.82,267.22,265.4,269.5,279.59,267.68,,12,968,29,14.32,
25.03.19 14:29:39,27.85,258.6,265.85,264.04,276.83,265.4,270.41,273.62,277.29,267.22,272.7,279.13,274.99,268.13,270.41,277.29,269.04,263.58,274.08,283.75,266.77,265.4,269.5,279.59,267.22,,12,968,29,14.32,
25.03.19 14:29:54,28.1,258.6,266.77,264.49,276.83,265.85,270.87,274.08,277.75,267.68,272.7,279.13,274.99,268.13,270.41,278.21,269.04,264.04,274.08,282.82,267.22,265.85,269.5,279.59,267.22,,12,968,29,14.32,
25.03.19 14:30:09,28.35,258.6,265.85,264.49,276.37,265.4,270.41,273.62,276.83,267.22,272.7,279.13,274.99,267.68,269.96,277.75,268.59,263.58,273.62,282.82,266.77,265.4,269.04,279.13,267.68,,12,968,29,14.29,
