Measurement Name :,20190325_resp_4_T3,,Generated On :,"25/03/2019, 20:29:37",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
25.03.19 20:14:49,25.07,267.22,273.62,275.45,274.08,271.79,282.36,279.59,277.75,276.37,283.29,274.08,269.96,270.87,285.14,278.67,264.95,273.16,284.67,276.83,261.31,272.24,274.99,265.85,265.85,,12,968,29,14.36,
25.03.19 20:15:04,25.32,266.77,273.16,274.99,274.08,272.24,282.36,278.67,276.83,275.91,282.82,274.08,269.96,270.41,284.21,278.21,264.49,273.16,284.67,275.45,261.77,272.24,274.53,266.31,266.31,,12,968,29,14.36,
25.03.19 20:15:19,25.57,266.31,274.08,274.99,274.53,272.24,282.82,279.59,277.29,275.91,282.82,274.99,269.5,271.33,284.67,277.75,264.04,273.16,284.21,276.37,261.77,272.7,274.53,265.85,266.31,,12,968,29,14.36,
25.03.19 20:15:34,25.82,266.31,273.62,274.99,273.62,271.33,281.9,279.13,277.75,274.99,282.82,274.08,269.5,270.41,283.75,278.21,264.49,273.16,284.67,275.91,261.31,271.79,274.08,265.4,266.31,,12,968,29,14.36,
25.03.19 20:15:49,26.07,266.31,273.16,274.99,274.08,271.79,282.36,279.13,277.29,275.91,283.29,273.62,269.5,270.87,284.21,277.75,264.49,273.16,283.75,275.91,261.31,272.24,274.53,264.95,265.85,,12,968,29,14.36,
25.03.19 20:16:04,26.32,265.85,273.62,274.53,274.08,271.79,281.9,278.67,276.83,275.45,282.82,274.08,269.04,270.41,284.21,277.29,264.04,272.7,284.21,275.91,260.86,272.7,274.08,264.95,265.4,,12,968,29,14.34,
25.03.19 20:16:19,26.57,266.77,273.16,274.99,274.08,270.41,282.36,278.67,276.37,275.45,282.82,274.08,269.04,269.96,284.67,277.75,264.04,272.7,283.75,275.91,261.31,272.24,274.08,264.95,265.85,,12,968,29,14.34,
25.03.19 20:16:34,26.82,265.4,273.16,274.53,273.62,271.33,282.36,277.75,277.29,274.99,282.82,273.62,268.59,269.96,284.21,277.29,263.58,273.16,283.75,275.91,260.86,271.79,273.62,264.95,265.4,,12,968,29,14.34,
25.03.19 20:16:49,27.07,266.31,273.16,274.53,273.16,271.33,282.36,277.75,276.37,274.99,282.36,273.62,268.59,269.96,283.75,277.29,264.04,272.7,283.75,275.91,260.86,272.24,274.08,265.4,264.95,,12,968,29,14.32,
25.03.19 20:17:04,27.32,265.4,272.7,274.53,272.7,271.33,282.36,277.29,276.37,274.53,282.36,273.62,268.59,269.5,284.21,276.83,263.58,272.7,283.29,275.45,260.86,271.79,273.62,264.95,265.4,,12,968,29,14.32,
25.03.19 20:17:19,27.57,265.4,272.24,274.08,273.62,270.41,281.9,278.21,277.29,274.99,281.9,273.62,268.13,269.5,284.21,276.83,264.04,272.24,283.75,274.99,260.86,271.33,273.16,264.49,265.4,,12,968,29,14.32,
25.03.19 20:17:34,27.82,265.85,273.16,274.53,273.62,271.33,282.36,278.21,276.37,275.45,282.36,273.62,268.13,269.96,284.21,277.29,264.04,272.7,283.75,275.91,260.86,272.24,274.08,264.95,265.4,,12,968,29,14.32,
25.03.19 20:17:49,28.07,265.4,272.7,273.62,273.16,270.41,281.9,278.21,276.83,274.99,282.36,272.24,268.59,269.04,283.75,276.37,263.58,272.7,283.75,274.99,260.41,271.33,273.16,264.04,265.4,,12,968,29,14.32,
25.03.19 20:18:04,28.32,265.4,272.24,273.16,273.16,269.96,281.9,277.29,276.37,274.53,281.9,272.24,268.13,269.04,283.75,276.37,263.13,271.79,282.82,274.53,260.41,271.33,273.16,264.04,264.95,,12,968,29,14.32,
25.03.19 20:18:19,28.57,265.4,273.16,273.62,272.7,270.87,281.9,277.29,276.37,274.53,281.9,272.7,267.22,269.5,283.75,276.37,262.67,272.7,283.29,274.53,260.86,270.87,273.16,264.04,264.95,,12,968,29,14.29,
25.03.19 20:18:34,28.82,264.49,272.24,273.16,272.24,269.96,281.9,276.83,275.91,274.08,281.44,272.24,267.22,269.04,283.29,276.37,263.13,271.79,283.29,274.53,259.96,270.87,272.7,263.58,264.49,,12,968,29,14.29,
25.03.19 20:18:49,29.07,264.95,272.24,273.16,272.24,270.41,281.44,276.83,275.91,274.53,281.44,272.24,267.68,268.59,283.29,275.91,262.67,271.79,282.82,273.62,259.96,270.87,272.7,263.13,264.49,,12,968,29,14.29,
25.03.19 20:19:04,29.32,264.49,271.79,273.62,273.16,270.41,281.44,277.29,276.37,274.53,281.9,272.24,267.68,269.04,283.75,275.91,263.13,272.24,283.29,274.53,259.96,270.87,273.16,263.58,264.95,,12,968,29,14.27,
25.03.19 20:19:19,29.57,264.49,271.33,273.16,272.7,269.96,280.98,277.29,275.45,274.08,281.9,272.24,267.22,269.04,282.82,275.91,262.67,271.79,282.82,274.08,259.5,270.41,272.24,263.58,264.95,,12,968,29,14.29,
25.03.19 20:19:34,29.82,264.04,271.79,273.16,272.24,269.96,280.98,276.83,275.45,274.08,281.44,272.24,266.77,268.59,283.29,275.91,262.67,271.33,282.82,273.62,259.05,270.41,272.7,263.58,264.95,,12,968,29,14.27,
25.03.19 20:19:49,30.07,264.49,270.87,273.16,272.24,269.5,280.98,276.83,276.37,274.08,281.44,271.33,267.22,268.13,283.29,275.91,262.67,271.79,282.36,273.16,259.96,270.87,272.7,263.58,264.49,,12,968,29,14.27,
25.03.19 20:20:04,30.32,264.95,271.33,273.16,272.7,269.96,281.9,277.29,276.37,274.08,282.36,271.79,266.77,268.59,282.82,275.45,263.13,272.24,282.82,274.53,259.5,270.87,272.7,264.04,264.49,,12,968,29,14.27,
25.03.19 20:20:19,30.57,264.49,271.79,272.24,272.24,269.04,281.44,276.83,275.45,273.62,280.98,271.33,267.22,268.13,282.82,274.99,262.22,271.33,282.36,274.08,258.6,270.41,271.79,263.13,264.04,,12,968,29,14.27,
25.03.19 20:20:34,30.82,264.49,270.87,272.7,272.24,269.96,280.98,276.83,275.91,273.62,280.98,270.87,266.31,268.13,282.82,275.45,262.22,271.33,282.82,273.62,259.5,270.41,272.24,263.13,263.58,,12,968,29,14.25,
25.03.19 20:20:49,31.07,264.49,271.79,272.24,271.79,269.04,280.98,275.91,275.45,272.7,280.51,271.33,266.31,267.22,282.36,275.45,262.67,270.87,282.36,273.62,259.05,269.5,271.79,262.22,264.04,,12,968,29,14.25,
25.03.19 20:21:04,31.32,264.04,270.87,272.24,271.79,268.59,280.98,275.91,274.99,273.16,280.98,271.33,266.31,267.68,282.36,274.99,261.77,270.87,282.36,272.7,258.6,269.96,271.79,262.22,263.58,,12,968,29,14.25,
25.03.19 20:21:19,31.57,264.04,270.87,272.24,271.79,269.04,280.98,275.45,274.99,273.16,281.44,271.33,265.85,267.68,282.36,274.99,260.86,270.41,282.36,273.62,258.6,270.41,271.79,262.67,263.58,,12,968,29,14.25,
25.03.19 20:21:34,31.82,263.58,270.87,272.24,270.87,269.04,280.05,275.91,274.99,272.7,280.98,271.33,266.31,267.68,282.36,274.08,261.77,270.87,282.36,273.62,258.6,269.96,271.33,262.22,263.58,,12,968,29,14.23,
25.03.19 20:21:50,32.08,263.58,270.41,272.24,271.79,268.59,280.51,275.91,275.45,272.7,280.51,270.41,266.31,267.68,282.36,274.99,261.31,270.87,282.36,273.16,258.15,269.96,271.79,262.67,263.58,,12,968,29,14.23,
25.03.19 20:22:05,32.33,263.58,270.87,271.79,271.79,268.13,280.05,275.91,274.99,273.16,280.51,270.87,265.85,267.68,282.36,274.53,261.77,270.87,281.9,273.16,258.15,269.5,270.87,262.22,263.58,,12,968,29,14.25,
25.03.19 20:22:20,32.58,264.04,270.87,271.79,271.33,268.59,280.51,276.37,274.99,273.16,280.98,270.41,266.31,267.68,281.9,274.53,261.31,270.41,281.9,272.7,258.6,269.96,271.79,261.77,263.58,,12,968,29,14.22,
25.03.19 20:22:35,32.83,263.13,269.96,271.79,271.33,268.59,280.51,275.91,274.99,272.7,280.51,270.41,265.85,267.68,282.36,274.08,261.31,270.41,281.9,272.24,258.6,269.96,271.33,261.31,263.58,,12,968,29,14.23,
25.03.19 20:22:50,33.08,263.13,269.96,270.87,271.33,268.13,279.59,275.91,274.53,272.7,279.59,269.96,264.95,266.77,281.44,274.08,260.86,270.41,281.44,271.79,257.7,269.5,270.87,261.31,262.67,,12,968,29,14.22,
25.03.19 20:23:05,33.33,264.04,269.96,272.24,271.79,269.04,280.51,274.99,274.99,272.7,280.98,271.33,265.4,267.22,281.9,274.99,261.77,270.87,282.36,272.7,259.05,269.5,271.33,262.22,264.04,,12,968,29,14.22,
25.03.19 20:23:20,33.58,263.13,270.41,271.79,271.33,268.13,280.05,275.45,274.08,272.7,280.51,270.41,264.95,266.31,281.9,273.62,260.86,269.5,281.44,271.79,257.7,269.04,271.33,262.22,262.67,,12,968,29,14.22,
25.03.19 20:23:35,33.83,263.58,269.96,271.33,270.41,267.68,280.05,275.45,274.99,272.24,280.05,270.41,264.95,266.77,281.44,274.53,260.41,269.96,281.44,272.24,257.25,269.5,270.87,261.31,263.13,,12,968,29,14.2,
25.03.19 20:23:50,34.08,263.13,270.41,271.33,271.33,268.13,280.05,275.45,274.53,272.7,280.05,270.41,264.95,267.22,281.9,274.08,260.41,269.96,281.9,271.33,257.7,269.04,270.87,261.31,263.58,,12,968,29,14.22,
25.03.19 20:24:05,34.33,262.67,269.96,271.79,270.41,267.68,279.59,274.99,274.08,272.24,279.59,269.96,264.95,266.31,281.44,273.62,260.41,269.5,281.44,271.79,256.79,268.59,270.41,260.86,262.67,,12,968,29,14.22,
25.03.19 20:24:20,34.58,263.13,269.96,271.33,270.87,267.22,280.05,274.99,274.53,272.24,280.05,269.96,264.49,266.77,281.9,274.08,260.41,270.41,281.44,271.79,258.15,269.04,270.87,260.86,262.22,,12,968,29,14.2,
25.03.19 20:24:35,34.83,263.13,269.96,270.41,270.87,267.22,280.05,274.53,274.99,272.24,280.05,269.5,264.95,265.85,281.9,273.62,260.86,269.5,280.98,271.33,256.79,269.04,270.41,260.86,262.22,,12,968,29,14.2,
25.03.19 20:24:50,35.08,262.67,269.96,270.41,270.41,267.22,279.59,274.08,274.08,271.79,279.59,269.96,264.04,265.85,280.98,273.62,259.96,270.41,281.44,271.33,258.15,268.59,270.41,260.41,262.22,,12,968,29,14.2,
25.03.19 20:25:05,35.33,261.77,269.04,271.33,270.41,267.68,279.59,274.08,274.53,271.79,279.59,269.5,264.49,265.85,281.44,273.62,260.41,269.5,280.98,271.33,256.79,269.5,270.41,261.31,262.67,,12,968,29,14.18,
25.03.19 20:25:20,35.58,263.13,269.04,270.87,269.96,266.31,279.59,274.53,273.62,271.79,279.13,269.04,264.49,266.31,281.44,273.16,260.86,269.5,281.44,270.87,256.79,268.59,270.41,260.86,262.67,,12,968,29,14.18,
25.03.19 20:25:35,35.83,262.67,268.59,270.87,269.96,267.22,279.13,274.08,274.08,271.79,279.59,268.59,264.04,265.85,280.98,272.7,260.41,269.04,281.44,271.33,256.79,268.13,270.41,260.86,262.22,,12,968,29,14.18,
25.03.19 20:25:50,36.08,262.67,269.5,269.96,269.96,266.77,279.13,273.62,274.08,271.33,279.59,269.04,264.49,265.85,281.44,273.16,259.96,269.5,280.51,270.87,257.25,268.59,269.96,260.41,262.22,,12,968,29,14.15,
25.03.19 20:26:05,36.33,262.67,269.04,269.96,270.41,266.31,278.67,273.62,274.08,271.33,279.59,269.04,264.04,265.4,280.98,272.7,259.5,268.59,280.51,270.41,256.79,268.13,269.96,260.41,261.77,,12,968,29,14.15,
25.03.19 20:26:20,36.58,261.77,268.59,269.96,269.5,266.31,279.13,273.62,273.62,270.87,278.67,268.59,263.58,264.95,280.05,273.16,259.5,269.5,280.51,270.41,256.79,267.22,269.5,260.41,261.77,,12,968,29,14.15,
25.03.19 20:26:35,36.83,262.67,269.04,269.96,269.04,266.31,278.21,273.62,272.7,270.87,279.13,268.13,263.58,265.4,280.51,272.7,259.96,269.5,280.51,270.41,256.34,268.13,269.5,259.96,261.77,,12,968,29,14.15,
25.03.19 20:26:50,37.08,262.22,269.5,269.5,269.5,266.77,279.13,273.62,274.08,270.41,279.13,269.04,263.58,265.4,280.98,272.7,259.5,268.59,280.51,270.41,256.34,268.13,269.96,259.96,262.22,,12,968,29,14.14,
25.03.19 20:27:05,37.33,262.22,268.59,270.41,269.5,266.77,278.67,273.62,273.62,270.87,279.13,268.59,263.58,264.95,280.98,273.16,259.96,269.04,280.51,270.41,256.79,268.13,269.5,259.96,261.77,,12,968,29,14.15,
25.03.19 20:27:20,37.58,262.67,269.04,270.41,269.96,265.4,278.67,274.08,274.08,271.79,279.59,268.59,263.13,265.4,280.51,272.7,259.96,269.04,280.51,270.87,256.79,267.22,269.96,259.96,261.77,,12,968,29,14.14,
25.03.19 20:27:35,37.83,261.31,268.59,269.96,269.5,265.4,279.13,274.08,273.62,271.33,279.13,267.68,263.13,264.49,280.51,272.24,259.5,268.59,280.05,269.96,255.89,267.68,269.96,259.96,261.77,,12,968,29,14.13,
25.03.19 20:27:50,38.08,261.31,267.68,269.04,269.5,264.95,277.75,273.16,274.08,270.41,278.21,268.59,262.67,264.49,280.51,271.79,259.05,268.59,280.05,269.96,255.89,267.68,269.04,259.5,260.41,,12,968,29,14.14,
25.03.19 20:28:05,38.33,261.77,267.22,269.5,269.04,265.85,277.29,273.16,272.7,270.41,278.67,267.68,262.67,264.04,280.05,271.79,259.05,268.13,280.05,269.96,255.89,266.77,269.04,259.05,260.86,,12,968,29,14.11,
25.03.19 20:28:20,38.58,261.77,268.59,269.5,269.5,266.31,278.67,273.16,273.62,270.41,279.13,267.68,263.13,264.95,280.51,271.79,259.5,269.04,280.05,269.96,256.34,267.68,269.04,259.5,261.77,,12,968,29,14.13,
25.03.19 20:28:35,38.83,261.77,268.59,269.5,269.96,266.77,278.67,273.16,273.16,270.87,278.67,268.59,263.58,264.95,280.98,271.33,259.5,269.04,279.59,269.96,256.34,268.13,269.5,259.5,261.77,,12,968,29,14.13,
25.03.19 20:28:50,39.08,261.31,268.13,269.04,269.04,264.95,278.67,273.16,273.16,270.41,278.67,268.13,262.67,264.95,280.05,272.24,259.05,268.59,280.05,269.96,256.34,267.22,269.5,259.05,261.31,,12,968,29,14.11,
25.03.19 20:29:05,39.33,261.31,267.68,269.04,269.04,265.4,278.21,272.24,273.16,269.96,278.21,268.13,263.13,264.49,280.05,271.79,259.05,268.13,279.59,269.5,255.44,267.22,268.13,258.6,260.86,,12,968,29,14.11,
25.03.19 20:29:20,39.58,260.86,267.68,269.04,268.59,265.85,277.75,272.7,272.7,269.96,278.21,266.77,262.22,264.49,280.05,271.79,258.6,268.13,279.59,268.59,255.89,266.77,268.59,258.6,261.31,,12,968,29,14.11,
