Measurement Name :,20190131_resp_embryos,,Generated On :,"01/02/2019, 00:37:58",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
Start Date/Time:,"31/01/2019, 22:45:45",,,,,,Batch No.:  ,PSt5-1814-01,,,,,,,,,,,,,,,,,,,,,,,
End Date/Time:,"01/02/2019, 00:37:48",,,,,,O2_cal0 [°],54.84,,,,,,,,,,,,,,,,,,,,,,,
User Comment :,0,,Meas. Created By :,admin,,,O2_cal2nd [°],47.47,,,,,,,,,,,,,,,,,,,,,,,
SDR Serial No. :,S-710,,,,,,O2_T0 [°C],22.6,,,,,,,,,,,,,,,,,,,,,,,
Parameter :,Oxygen [cO2 [µmol/L]],,,,,,O2_T2nd [°C],22.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,O2_patm [mbar],968,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,O2_2nd [% a.s.],100,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
31.01.19 22:45:47,0.03,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,,14,968,28,13.22,
31.01.19 22:46:02,0.28,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,,14,968,28,13.56,
31.01.19 22:46:17,0.53,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,294.36,No Sensor,No Sensor,289.44,270.84,,14,968,28,13.79,
31.01.19 22:46:32,0.78,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,,14,968,28,13.97,
31.01.19 22:46:47,1.03,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,305.2,293.92,292.57,,14,968,28,14.11,
31.01.19 22:47:02,1.28,307.92,306.11,308.38,306.56,290.78,286.31,284.53,284.98,280.1,279.21,277,277.89,277,274.8,278.77,267.34,275.68,276.12,277,266.03,266.47,270.41,267.34,261.24,,14,968,28,14.22,
31.01.19 22:47:17,1.53,302.03,303.38,308.83,302.93,284.98,290.78,284.53,281.87,278.33,280.54,276.56,275.24,275.24,273.92,277.45,266.47,273.92,274.8,277.45,265.16,266.03,269.97,266.9,259.94,,14,968,28,14.31,
31.01.19 22:47:32,1.78,305.2,308.38,313.86,306.56,282.31,286.31,281.43,280.54,278.33,278.33,275.68,275.68,274.36,273.48,276.56,266.03,271.72,274.36,276.12,264.72,264.72,268.65,264.72,259.94,,14,968,28,14.36,
31.01.19 22:47:48,2.05,304.74,303.38,308.83,298.86,282.31,283.65,283.65,280.98,276.12,277.45,274.36,273.48,273.04,272.6,274.8,264.72,270.41,273.48,275.24,262.98,264.29,267.34,265.16,258.2,,14,968,28,14.4,
31.01.19 22:48:03,2.3,305.2,303.38,314.32,296.61,278.33,284.09,284.09,278.33,277.45,278.33,273.92,274.36,273.48,272.16,275.68,264.29,270.84,272.16,275.24,263.85,263.41,266.9,264.29,258.2,,14,968,28,14.45,
31.01.19 22:48:18,2.55,305.2,301.12,307.01,299.32,282.31,286.76,283.2,282.31,277.45,277.45,275.68,272.16,271.72,271.72,276.12,262.98,270.84,272.16,274.8,262.98,263.41,266.9,263.85,256.9,,14,968,28,14.47,
31.01.19 22:48:33,2.8,302.48,301.57,302.03,306.11,282.76,284.53,280.54,280.1,274.8,274.8,271.72,273.92,271.72,271.72,274.36,262.11,269.53,271.72,273.48,261.67,262.11,266.47,263.41,257.34,,14,968,28,14.5,
31.01.19 22:48:48,3.05,299.32,298.41,311.11,302.48,280.98,279.66,279.21,279.21,275.68,275.68,271.72,270.84,270.41,270.41,274.36,262.98,269.53,270.41,273.48,261.24,262.54,265.59,262.98,256.47,,14,968,28,14.54,
31.01.19 22:49:03,3.3,299.32,298.86,309.29,296.16,285.42,282.31,280.98,277,274.36,276.12,273.92,269.97,271.28,269.97,273.92,262.54,268.65,270.84,273.04,260.81,261.67,265.16,262.98,256.47,,14,968,28,14.54,
31.01.19 22:49:18,3.55,298.86,296.16,308.83,295.71,283.65,277.45,278.33,275.68,275.24,275.24,273.48,269.97,269.53,270.41,273.48,262.11,268.65,269.53,272.16,259.94,260.81,264.72,262.11,255.18,,14,968,28,14.57,
31.01.19 22:49:33,3.8,302.48,298.86,309.75,294.81,278.33,282.31,279.66,273.92,273.48,275.68,270.84,271.72,270.84,269.97,272.16,260.81,268.22,269.53,271.72,260.37,261.67,264.29,262.11,255.18,,14,968,28,14.57,
31.01.19 22:49:48,4.05,302.03,298.86,308.83,296.16,279.66,280.98,277,278.77,273.48,273.04,271.72,270.84,268.22,269.09,272.6,260.81,266.9,269.09,270.84,258.64,260.37,264.29,261.67,255.18,,14,968,28,14.61,
31.01.19 22:50:03,4.3,296.61,292.12,312.49,295.71,282.76,284.53,278.33,278.77,273.04,273.92,270.84,270.84,269.09,269.09,272.6,260.81,268.22,269.09,270.84,259.5,260.81,264.29,262.11,255.61,,14,968,28,14.63,
31.01.19 22:50:18,4.55,293.47,296.16,307.92,299.77,278.33,280.1,281.43,276.56,273.04,273.04,271.28,267.78,269.97,268.65,270.41,259.94,267.34,268.65,270.84,259.07,259.94,263.85,261.24,255.18,,14,968,28,14.64,
31.01.19 22:50:33,4.8,302.48,296.61,312.49,297.96,275.68,278.77,278.77,275.68,272.6,271.72,270.84,269.53,269.53,268.65,270.84,260.37,266.47,268.22,270.41,259.07,259.94,263.41,261.24,254.74,,14,968,28,14.66,
31.01.19 22:50:48,5.05,296.61,298.86,310.2,298.41,278.77,284.53,280.1,277,273.04,271.72,271.28,269.53,268.22,267.78,270.84,259.5,266.9,268.22,269.53,258.2,260.37,263.41,261.24,254.74,,14,968,28,14.68,
31.01.19 22:51:03,5.3,290.33,293.92,309.75,291.67,278.33,280.1,277.45,276.12,271.28,272.16,269.97,269.97,266.9,267.78,270.84,260.37,266.03,268.22,270.41,258.2,259.07,262.98,260.81,253.45,,14,968,28,14.68,
31.01.19 22:51:18,5.55,302.48,293.92,300.22,298.41,275.68,278.77,279.21,275.68,270.41,271.72,268.65,269.09,267.78,267.34,269.97,259.5,266.47,267.78,269.09,257.34,259.94,262.54,260.81,253.45,,14,968,28,14.68,
31.01.19 22:51:33,5.8,302.93,299.32,303.38,294.36,281.43,281.43,278.77,273.92,272.16,272.16,270.41,267.78,266.9,267.78,270.84,259.94,266.9,267.34,269.53,257.34,259.94,262.98,261.67,254.31,,14,968,28,14.7,
31.01.19 22:51:48,6.05,293.47,294.36,307.92,298.41,275.68,283.65,276.56,274.8,273.04,273.04,268.65,266.9,267.78,268.22,269.09,257.77,265.16,267.34,269.53,258.2,259.07,263.41,260.81,253.45,,14,968,28,14.72,
31.01.19 22:52:03,6.3,299.77,297.06,303.84,298.41,278.77,278.33,275.24,273.92,270.84,273.92,268.22,266.47,266.9,267.78,269.97,259.5,266.47,267.34,269.09,257.77,259.94,263.41,261.24,254.31,,14,968,28,14.72,
31.01.19 22:52:18,6.55,296.61,293.92,305.65,288.1,281.43,280.1,277.45,273.92,271.28,270.84,268.22,269.53,267.78,266.47,269.97,257.77,264.72,266.9,268.65,257.34,259.5,262.11,260.37,253.88,,14,968,28,14.73,
31.01.19 22:52:33,6.8,296.61,298.86,306.56,297.06,275.68,282.31,275.68,278.33,270.41,271.28,268.22,266.9,267.34,266.47,268.65,258.64,265.16,266.47,268.65,256.04,259.94,262.11,259.94,253.45,,14,968,28,14.73,
31.01.19 22:52:48,7.05,296.16,298.86,308.38,297.06,277,276.56,277.89,273.92,270.41,272.16,268.22,266.47,266.03,266.03,268.65,259.5,264.72,266.03,268.65,256.9,259.07,262.11,260.37,253.45,,14,968,28,14.75,
31.01.19 22:53:04,7.32,290.78,306.56,305.2,300.67,271.72,280.1,279.21,276.12,272.6,271.72,268.22,267.34,266.03,266.47,268.65,258.64,263.85,266.03,269.09,256.04,259.94,261.67,260.37,253.45,,14,968,28,14.75,
31.01.19 22:53:19,7.57,293.92,296.61,303.38,290.78,277.45,277,280.1,273.04,272.16,273.48,267.78,268.22,266.9,267.78,270.41,258.64,264.29,266.47,268.22,256.9,259.5,262.11,260.81,253.88,,14,968,28,14.77,
31.01.19 22:53:34,7.82,293.47,292.12,301.57,297.96,275.68,280.1,276.56,274.36,270.84,270.84,267.78,267.78,266.9,266.47,267.34,257.77,263.85,266.47,267.78,256.04,258.2,261.67,260.37,253.02,,14,968,28,14.77,
31.01.19 22:53:49,8.07,299.77,299.32,299.77,296.16,274.8,278.33,276.56,273.48,270.84,271.28,267.34,267.34,266.03,265.59,268.65,258.64,264.29,266.47,267.78,256.47,259.5,262.11,260.37,253.45,,14,968,28,14.77,
31.01.19 22:54:04,8.32,290.78,289.44,302.48,296.16,277,276.56,274.8,274.8,269.97,270.41,267.34,267.78,266.9,266.03,268.22,258.64,264.72,265.59,267.78,256.04,259.07,262.11,260.37,253.45,,14,968,28,14.77,
31.01.19 22:54:19,8.57,290.78,294.36,302.03,297.51,277.45,280.54,279.21,270.41,271.28,272.16,267.34,268.65,267.78,266.03,269.53,258.2,264.29,266.47,267.34,256.9,259.07,262.11,260.37,253.45,,14,968,28,14.79,
31.01.19 22:54:34,8.82,290.33,291.67,303.38,296.61,278.33,278.77,274.8,274.8,269.97,270.84,268.22,267.34,265.16,265.59,267.78,258.2,263.85,265.59,267.34,256.04,258.64,261.24,259.94,253.02,,14,968,28,14.79,
31.01.19 22:54:49,9.07,290.33,298.86,305.65,295.71,277,276.56,273.92,274.36,270.41,270.84,269.09,266.03,266.47,265.16,268.22,257.77,264.72,265.16,268.22,256.47,259.07,261.67,259.5,253.45,,14,968,28,14.79,
31.01.19 22:55:04,9.32,293.47,287.21,293.92,296.61,278.33,280.1,275.24,272.16,269.97,269.97,266.47,266.47,264.72,265.16,266.03,257.34,263.85,265.16,266.9,254.74,258.64,261.67,259.5,253.02,,14,968,28,14.81,
31.01.19 22:55:19,9.57,296.61,297.06,302.03,289.44,276.12,277,277.89,272.6,269.53,269.09,266.47,267.78,266.03,266.47,266.9,257.77,264.29,265.59,267.34,256.04,259.5,261.67,259.5,253.02,,14,968,28,14.79,
31.01.19 22:55:34,9.82,296.61,299.32,304.29,293.47,274.36,276.56,276.56,273.04,272.16,270.84,266.9,267.34,264.29,265.16,267.78,257.34,263.85,264.72,266.47,254.74,259.07,261.67,259.07,253.45,,14,968,28,14.82,
31.01.19 22:55:49,10.07,287.65,299.32,304.29,290.78,274.36,280.1,274.36,274.36,269.97,268.65,266.9,266.47,264.29,265.16,266.9,257.77,263.85,265.59,267.34,255.61,259.5,261.67,259.94,253.02,,14,968,28,14.81,
31.01.19 22:56:04,10.32,284.98,299.77,301.57,295.26,272.16,280.54,273.48,275.68,269.09,269.97,265.59,267.34,265.59,265.59,266.9,257.77,263.41,265.59,267.34,256.47,259.5,262.11,259.94,252.59,,14,968,28,14.81,
31.01.19 22:56:19,10.57,287.21,296.61,301.12,294.36,272.6,276.56,276.12,273.04,269.97,270.41,266.03,266.9,264.72,264.72,267.34,256.9,263.41,264.72,266.03,255.18,258.64,261.67,259.5,252.16,,14,968,28,14.82,
31.01.19 22:56:34,10.82,293.47,296.61,302.03,296.16,277,275.68,278.33,274.8,269.53,269.53,268.22,266.9,264.29,263.85,266.9,257.34,263.85,265.16,266.47,256.04,258.64,261.24,258.64,252.59,,14,968,28,14.82,
31.01.19 22:56:49,11.07,299.32,303.84,307.01,297.06,277,276.56,274.8,275.68,271.28,270.84,268.65,266.03,265.16,264.29,267.78,256.47,263.85,264.29,266.47,255.18,258.2,260.81,259.07,252.16,,14,968,28,14.82,
31.01.19 22:57:04,11.32,293.47,298.86,302.48,291.67,273.04,274.36,274.36,273.04,269.97,269.97,266.47,265.59,264.29,265.16,266.9,256.47,263.85,264.72,266.03,255.61,258.2,260.37,259.07,251.73,,14,968,28,14.82,
31.01.19 22:57:19,11.57,293.47,287.21,306.56,286.31,274.36,276.56,274.8,272.16,270.84,269.97,265.59,265.16,266.03,265.16,267.78,256.47,263.41,264.29,266.47,256.47,259.07,260.37,259.07,253.02,,14,968,28,14.82,
31.01.19 22:57:34,11.82,296.61,284.53,302.03,293.92,278.33,275.68,275.24,273.92,270.84,269.53,267.34,264.72,266.03,264.72,266.47,257.34,262.54,264.29,266.9,255.61,258.2,261.24,259.07,251.73,,14,968,28,14.82,
31.01.19 22:57:49,12.07,293.47,296.61,298.86,297.06,275.68,274.8,275.68,273.92,268.22,269.97,267.34,264.72,264.72,265.59,267.34,256.47,263.41,264.29,266.03,256.04,258.64,260.81,259.5,252.16,,14,968,28,14.84,
31.01.19 22:58:04,12.32,290.33,296.61,294.36,293.02,274.36,276.56,276.56,272.6,268.65,268.65,266.47,266.03,265.16,265.16,266.9,256.9,263.41,263.85,266.9,254.74,258.64,260.81,258.64,252.59,,14,968,28,14.84,
31.01.19 22:58:19,12.57,296.16,298.86,299.77,291.23,277,279.66,275.24,270.41,269.97,268.65,265.16,266.47,263.85,264.72,266.47,256.47,262.98,264.72,265.16,255.18,258.64,260.37,259.07,252.59,,14,968,28,14.84,
31.01.19 22:58:34,12.82,299.32,301.12,303.84,294.36,278.77,277.89,277,270.41,268.65,269.53,266.9,265.59,264.29,263.85,266.9,256.9,262.98,264.29,265.59,254.74,258.64,261.24,259.5,252.59,,14,968,28,14.84,
31.01.19 22:58:49,13.07,287.65,289.44,299.32,290.78,278.33,276.56,273.92,275.68,269.53,270.41,266.47,264.72,265.16,265.16,266.47,256.04,263.41,264.29,266.03,255.61,259.07,261.24,258.64,252.16,,14,968,28,14.84,
31.01.19 22:59:04,13.32,293.47,287.21,299.32,292.57,277,277.89,273.04,275.24,269.09,269.97,267.78,265.16,264.29,265.16,266.47,256.9,262.11,263.85,265.59,255.61,259.07,260.37,259.07,252.59,,14,968,28,14.84,
31.01.19 22:59:19,13.57,293.47,298.86,302.03,290.78,278.33,275.24,272.6,271.72,270.41,268.65,263.41,262.98,264.72,264.29,264.72,255.18,262.54,263.85,266.47,254.74,258.2,261.67,258.64,251.73,,14,968,28,14.84,
31.01.19 22:59:34,13.82,293.47,296.61,302.48,289.88,273.04,277.89,277.45,272.6,269.97,269.97,266.03,266.9,263.85,264.72,266.03,256.47,262.98,263.85,265.59,255.18,258.64,260.81,259.5,251.73,,14,968,28,14.84,
31.01.19 22:59:49,14.07,296.61,289.44,302.93,297.96,278.77,277,276.12,275.68,270.41,269.53,266.03,264.29,263.85,265.16,266.47,255.18,261.67,264.72,266.47,255.18,258.2,260.81,259.07,251.73,,14,968,28,14.86,
31.01.19 23:00:04,14.32,299.32,296.61,299.32,290.78,275.68,278.77,273.48,275.24,269.53,268.22,264.29,266.03,263.41,263.85,266.47,256.47,262.54,264.29,266.47,254.31,258.64,260.37,259.07,252.59,,14,968,28,14.84,
31.01.19 23:00:19,14.57,299.77,292.12,310.2,298.86,278.77,275.68,275.24,273.48,270.41,269.53,266.03,266.9,265.16,264.72,265.59,256.47,262.11,264.29,266.03,255.18,258.2,260.81,259.5,252.59,,14,968,28,14.84,
31.01.19 23:00:34,14.82,296.61,294.36,307.01,289.44,276.12,277.89,277,271.28,269.09,269.09,266.47,265.16,263.85,265.16,266.47,256.04,263.41,263.41,265.59,255.18,259.07,260.81,259.07,252.59,,14,968,28,14.84,
31.01.19 23:00:49,15.07,299.32,289.44,302.48,291.23,277,278.77,274.8,274.8,270.41,267.34,265.59,265.59,264.72,264.72,266.9,256.47,262.11,263.85,265.59,254.31,258.64,259.94,258.64,251.73,,14,968,28,14.86,
31.01.19 23:01:04,15.32,290.33,289.44,296.16,293.47,273.04,277.89,269.97,273.92,269.97,269.53,266.03,264.72,264.72,263.41,265.59,256.47,262.11,263.85,266.03,255.18,258.2,259.5,259.07,252.16,,14,968,28,14.84,
31.01.19 23:01:19,15.57,296.61,303.84,299.32,293.02,274.36,277.89,274.8,275.24,269.09,269.09,265.59,264.29,264.72,265.59,264.72,256.04,262.54,263.85,264.29,254.74,258.64,260.37,259.07,251.73,,14,968,28,14.84,
31.01.19 23:01:34,15.82,290.33,298.86,304.74,294.36,269.97,274.36,275.68,270.41,268.22,268.22,264.29,263.85,264.29,264.29,266.47,255.61,262.98,263.41,265.59,253.88,258.2,259.94,258.2,251.73,,14,968,28,14.84,
31.01.19 23:01:49,16.07,290.33,296.16,291.67,290.78,277,273.04,273.04,273.04,268.65,269.53,265.16,264.72,264.72,264.29,265.59,256.04,261.67,263.41,265.59,254.74,257.77,259.94,258.2,251.73,,14,968,28,14.84,
31.01.19 23:02:04,16.32,290.33,284.53,302.03,288.99,271.72,276.56,276.12,275.24,269.53,269.97,266.47,263.85,263.85,263.85,265.59,255.61,261.67,263.85,265.59,254.74,257.34,260.81,258.64,251.3,,14,968,28,14.84,
31.01.19 23:02:19,16.57,296.16,291.67,289.44,292.12,273.04,275.24,276.12,272.6,268.65,268.22,265.16,263.85,264.29,263.41,265.16,255.61,262.54,262.98,265.59,254.31,258.2,259.94,258.2,250.87,,14,968,28,14.84,
31.01.19 23:02:34,16.82,293.92,299.32,297.96,297.51,274.8,279.21,274.36,270.41,268.65,269.53,266.03,264.29,263.41,265.16,266.03,255.61,262.54,263.85,265.59,254.74,258.64,259.94,259.07,252.16,,14,968,28,14.84,
31.01.19 23:02:49,17.07,293.47,294.36,300.22,293.47,274.36,274.36,273.92,272.16,269.97,268.22,266.47,264.72,263.41,264.29,265.59,255.18,261.67,262.54,263.85,254.74,257.77,260.37,257.77,251.73,,14,968,28,14.84,
31.01.19 23:03:04,17.32,299.77,301.57,307.47,288.1,278.77,277.89,276.12,273.04,269.09,266.47,265.16,264.72,264.72,264.29,265.59,255.18,262.11,263.41,265.16,253.45,258.2,260.81,258.2,252.16,,14,968,28,14.84,
31.01.19 23:03:19,17.57,296.16,293.92,301.57,289.88,275.68,275.68,273.92,273.48,269.53,268.65,266.47,263.85,263.41,263.85,265.59,255.61,261.67,262.98,264.72,254.31,258.64,259.5,258.64,251.3,,14,968,28,14.84,
31.01.19 23:03:34,17.82,287.21,293.92,304.74,288.54,273.92,275.24,274.8,273.04,266.47,269.09,264.72,264.72,262.98,263.85,264.29,254.74,262.11,262.11,265.16,253.88,258.2,260.37,258.64,250.87,,14,968,28,14.86,
31.01.19 23:03:49,18.07,296.61,298.86,306.56,288.54,277,277.89,273.48,270.84,266.9,266.47,266.03,266.03,262.11,263.85,265.59,256.04,261.67,263.41,265.16,254.31,258.2,259.5,258.64,251.3,,14,968,28,14.84,
31.01.19 23:04:04,18.32,290.33,293.92,307.92,297.96,275.68,276.56,272.6,272.16,269.53,267.78,265.59,264.29,263.41,263.85,264.72,256.04,261.67,263.41,264.29,253.88,258.2,259.94,258.2,251.73,,14,968,28,14.86,
31.01.19 23:04:19,18.57,296.61,301.57,299.77,293.02,271.72,279.21,269.53,274.36,268.22,267.34,264.29,264.72,263.85,264.29,264.72,254.31,262.11,262.54,264.72,253.88,258.2,259.5,258.2,250.87,,14,968,28,14.84,
31.01.19 23:04:34,18.82,293.02,291.23,303.84,288.54,273.92,278.77,272.6,266.47,269.09,267.78,266.03,264.72,262.11,264.29,264.29,255.18,260.81,262.11,264.72,253.45,257.34,259.94,257.77,251.3,,14,968,28,14.86,
31.01.19 23:04:49,19.07,290.33,298.86,297.96,295.71,268.65,273.48,273.04,271.28,269.53,266.47,266.47,264.29,262.98,262.98,265.16,254.74,261.67,263.41,264.72,253.02,258.2,259.07,258.2,251.73,,14,968,28,14.84,
31.01.19 23:05:04,19.32,284.53,301.57,302.03,296.16,277,274.36,275.24,273.04,268.22,267.34,266.03,264.29,263.85,264.29,265.59,254.74,260.81,262.98,265.16,253.45,258.2,259.5,257.77,251.73,,14,968,28,14.84,
31.01.19 23:05:19,19.57,290.33,298.86,309.29,290.33,268.65,274.36,271.72,274.36,266.9,268.22,263.85,263.85,262.11,263.41,265.59,253.88,261.24,262.11,264.29,253.88,257.77,259.94,257.77,251.3,,14,968,28,14.84,
31.01.19 23:05:34,19.82,287.65,296.61,293.02,291.67,275.68,275.68,276.12,274.8,269.09,267.34,266.47,265.16,263.41,264.29,264.72,254.74,262.11,262.54,264.72,253.45,258.64,259.5,257.77,251.73,,14,968,28,14.84,
31.01.19 23:05:49,20.07,290.33,296.16,304.29,294.81,272.6,273.04,271.28,270.84,269.53,266.9,264.29,264.72,262.98,262.54,265.16,254.74,261.24,262.54,264.72,253.02,257.77,259.07,257.77,251.3,,14,968,28,14.84,
31.01.19 23:06:04,20.32,287.65,303.84,302.93,296.16,273.04,274.36,275.68,274.36,266.9,268.22,262.98,263.85,262.54,263.85,263.41,253.88,261.67,262.98,263.85,253.45,257.77,259.5,258.2,250.87,,14,968,28,14.84,
31.01.19 23:06:19,20.57,290.33,296.16,307.47,292.57,275.68,275.24,273.04,274.8,267.34,266.9,263.85,263.85,262.98,263.41,264.72,255.61,260.81,262.11,263.85,252.59,257.34,259.07,257.77,251.73,,14,968,28,14.82,
31.01.19 23:06:35,20.83,281.43,296.61,302.48,293.02,270.41,273.48,275.68,273.04,267.78,269.09,262.98,262.54,262.54,263.85,264.29,254.74,261.67,262.11,263.85,253.88,258.2,259.94,257.77,250.44,,14,968,28,14.84,
31.01.19 23:06:50,21.08,290.33,296.16,301.12,293.02,274.36,275.24,271.72,273.48,266.9,267.34,263.85,264.29,262.11,263.41,264.72,253.45,260.81,262.11,263.85,253.02,257.77,259.5,257.77,250.87,,14,968,28,14.82,
31.01.19 23:07:05,21.33,290.33,296.16,295.26,286.76,273.92,276.56,273.04,271.28,268.65,267.34,263.85,263.41,262.98,263.41,265.16,254.31,260.37,262.54,264.29,252.16,256.9,259.07,257.77,250.87,,14,968,28,14.84,
31.01.19 23:07:20,21.58,293.47,287.21,301.12,293.92,274.36,276.56,272.6,268.65,268.65,269.53,262.98,264.72,263.41,263.85,264.72,255.18,260.81,262.11,264.29,253.45,257.77,259.5,257.77,251.3,,14,968,28,14.84,
31.01.19 23:07:35,21.83,290.33,291.67,290.33,290.33,269.97,274.36,273.04,272.16,268.22,268.22,262.54,262.54,262.11,263.41,264.29,255.18,261.24,262.11,263.85,252.59,256.9,259.07,258.2,250.87,,14,968,28,14.84,
31.01.19 23:07:50,22.08,293.47,301.12,298.41,287.65,275.68,274.36,270.84,271.72,268.22,268.22,263.41,265.16,262.98,263.85,265.59,254.74,261.24,262.98,264.29,253.45,257.77,259.07,257.77,251.3,,14,968,28,14.84,
31.01.19 23:08:05,22.33,293.47,296.61,302.93,291.23,274.36,275.68,271.72,273.04,269.09,266.9,264.72,266.47,263.41,262.98,264.29,255.18,261.67,262.11,262.98,253.45,257.34,259.07,257.34,251.3,,14,968,28,14.82,
31.01.19 23:08:20,22.58,296.61,286.76,307.92,290.33,270.41,275.68,273.04,269.09,267.78,268.22,263.85,263.85,261.24,263.41,264.29,254.31,261.24,262.54,264.29,253.88,257.34,259.07,257.77,250.87,,14,968,28,14.82,
31.01.19 23:08:35,22.83,287.21,301.12,299.77,288.99,271.28,274.36,274.36,272.16,266.03,267.34,264.29,262.54,262.54,262.54,263.85,253.02,260.37,262.11,264.72,253.02,257.77,259.5,257.34,251.3,,14,968,28,14.82,
31.01.19 23:08:50,23.08,290.33,291.67,295.26,293.02,275.68,273.48,274.8,270.41,269.97,267.78,263.41,263.41,262.11,262.98,264.72,255.18,260.81,262.11,263.85,252.59,257.77,259.07,256.9,250.87,,14,968,28,14.82,
31.01.19 23:09:05,23.33,290.33,287.21,297.96,291.67,277,275.68,274.36,272.6,268.22,266.9,265.59,262.11,262.54,263.41,264.72,254.31,260.81,262.11,265.16,253.45,257.77,259.07,257.77,250.44,,14,968,28,14.82,
31.01.19 23:09:20,23.58,302.03,293.92,295.71,293.47,271.28,273.04,274.8,272.6,266.03,267.78,263.85,262.11,261.24,262.98,262.98,255.18,259.94,262.54,264.29,252.59,257.34,259.07,257.34,250.44,,14,968,28,14.82,
31.01.19 23:09:35,23.83,293.02,296.16,294.81,293.02,275.68,270.84,270.84,272.6,266.03,267.34,263.85,264.29,260.81,262.54,264.29,253.88,260.37,262.11,263.41,253.02,257.77,259.07,257.34,250.01,,14,968,28,14.84,
31.01.19 23:09:50,24.08,290.78,291.67,299.77,288.99,274.36,275.68,273.48,268.65,267.78,268.65,263.85,264.29,262.54,262.98,264.72,253.88,260.81,262.11,264.29,252.59,257.77,258.64,257.34,250.87,,14,968,28,14.82,
31.01.19 23:10:05,24.33,296.16,298.41,300.22,294.81,275.68,268.65,271.28,271.28,266.03,268.65,263.41,262.54,261.67,262.98,263.85,253.88,260.37,261.24,263.85,253.02,257.77,259.07,258.2,250.87,,14,968,28,14.82,
31.01.19 23:10:20,24.58,290.33,286.76,297.96,288.1,268.65,274.36,272.6,269.53,268.65,269.53,263.85,263.41,263.41,262.98,264.72,253.45,260.81,262.11,262.98,253.45,257.77,259.5,257.77,251.3,,14,968,28,14.82,
31.01.19 23:10:35,24.83,290.33,294.36,295.26,290.78,269.09,274.36,275.68,269.09,268.22,267.34,263.41,263.85,262.11,262.98,264.29,254.31,259.94,261.67,263.41,252.59,257.77,259.5,257.77,250.87,,14,968,28,14.82,
31.01.19 23:10:50,25.08,299.32,293.92,302.93,285.42,272.6,275.24,274.36,269.09,267.78,268.65,263.41,262.98,262.11,262.11,262.98,252.59,259.94,261.67,262.54,253.02,256.9,258.64,257.34,250.87,,14,968,28,14.82,
31.01.19 23:11:05,25.33,293.47,288.99,296.61,295.71,275.68,275.24,272.16,269.09,268.65,268.22,263.41,264.29,261.24,262.54,262.54,253.02,260.37,261.67,262.98,252.16,257.77,258.64,257.34,250.87,,14,968,28,14.82,
