Measurement Name :,20190126_resp_larvae_T0,,Generated On :,"26/01/2019, 22:18:39",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.01.19 22:13:28,55.95,268.22,266.47,276.12,271.72,258.64,262.98,263.41,262.54,247.43,254.31,258.2,262.54,250.01,253.02,259.94,251.3,240.17,257.34,259.5,244.44,248.29,255.61,255.61,249.58,,14,968,28,14.5,
26.01.19 22:13:43,56.2,267.34,267.34,275.68,270.41,259.5,263.41,262.98,261.24,248.29,254.31,258.64,262.54,250.01,253.02,259.94,251.73,240.17,257.77,259.5,244.44,248.29,255.18,255.18,249.58,,14,968,28,14.5,
26.01.19 22:13:58,56.45,266.03,269.09,277.89,271.72,259.5,262.54,264.72,263.41,247.43,254.74,257.77,262.54,250.44,252.59,259.94,250.87,240.17,257.34,259.5,244.44,247.43,255.61,255.61,249.58,,14,968,28,14.5,
26.01.19 22:14:13,56.7,266.9,268.22,276.12,269.09,259.07,261.24,263.41,261.24,247.43,254.31,257.34,262.11,250.01,252.59,259.5,250.87,240.17,257.34,259.5,244.44,247.86,255.18,255.61,249.15,,14,968,28,14.48,
26.01.19 22:14:28,56.95,269.09,265.16,278.33,268.22,260.81,263.41,262.98,262.98,247.86,254.74,258.2,262.98,250.44,253.02,259.5,250.44,240.17,257.34,259.94,244.86,247.86,255.18,255.18,249.15,,14,968,28,14.48,
26.01.19 22:14:43,57.2,268.22,266.47,277.45,270.41,258.64,263.41,263.85,261.67,247.86,254.31,257.77,263.41,250.44,252.16,259.07,251.3,240.17,257.77,259.5,244.01,248.29,255.61,255.61,249.15,,14,968,28,14.48,
26.01.19 22:14:58,57.45,267.34,265.59,273.92,269.09,258.64,263.41,263.85,260.81,247.43,254.31,257.77,262.98,250.01,252.59,258.64,250.87,240.17,257.34,259.5,244.86,247.86,255.18,255.18,248.29,,14,968,28,14.47,
26.01.19 22:15:13,57.7,266.9,267.34,274.8,267.78,259.5,262.11,262.98,263.85,247.43,253.45,257.34,262.54,249.58,252.16,259.07,250.87,240.17,256.9,259.07,244.01,247.86,255.18,254.74,248.72,,14,968,28,14.47,
26.01.19 22:15:28,57.95,266.9,266.47,277,269.09,258.64,263.41,264.29,262.11,247.43,253.88,258.64,262.54,250.01,252.59,259.07,250.44,239.75,256.9,259.5,244.44,247.86,255.18,254.74,249.15,,14,968,28,14.47,
26.01.19 22:15:43,58.2,266.47,265.16,273.04,269.97,260.37,262.54,263.85,263.85,248.29,253.88,258.2,262.98,250.01,252.59,259.07,250.44,239.75,257.34,259.94,244.44,247.86,255.61,255.18,249.15,,14,968,28,14.45,
26.01.19 22:15:58,58.45,266.03,266.03,273.48,270.41,259.07,262.54,263.85,260.37,247.86,253.88,257.34,262.54,249.58,252.16,258.64,250.44,239.75,257.34,259.07,243.58,247.43,255.18,255.18,248.72,,14,968,28,14.47,
26.01.19 22:16:13,58.7,266.47,267.34,278.33,270.84,258.64,261.67,263.85,262.54,247.43,254.74,258.2,262.11,250.01,252.59,259.07,250.44,239.75,256.9,259.94,244.86,247.86,255.61,255.18,249.15,,14,968,28,14.47,
26.01.19 22:16:28,58.95,266.03,265.59,276.12,269.09,257.77,262.11,263.85,260.81,247.86,253.02,257.34,262.54,250.01,252.59,259.07,250.01,239.75,256.9,259.07,244.01,247.43,254.74,254.74,248.72,,14,968,28,14.47,
26.01.19 22:16:43,59.2,266.03,265.59,276.56,270.41,259.5,262.11,264.72,263.41,247.86,253.88,257.34,262.11,249.58,252.59,259.07,250.87,239.75,256.9,259.07,244.01,247.43,254.74,255.18,248.29,,14,968,28,14.45,
26.01.19 22:16:58,59.45,266.03,267.34,275.24,269.97,258.64,262.98,263.85,262.11,247,254.31,258.2,262.54,249.58,252.59,259.07,250.44,239.75,257.34,259.5,244.01,247.43,255.18,255.61,248.72,,14,968,28,14.45,
26.01.19 22:17:13,59.7,266.03,266.47,275.68,269.09,260.37,262.11,264.29,261.24,247,253.45,257.34,261.67,249.15,252.16,259.07,250.44,239.75,256.9,258.64,244.01,247.43,254.74,254.74,248.29,,14,968,28,14.45,
26.01.19 22:17:28,59.95,268.22,269.09,278.33,268.22,258.2,262.98,263.85,262.54,247,253.88,257.77,261.67,249.58,252.16,259.07,250.87,240.17,256.9,259.07,244.01,247.43,255.18,255.18,248.72,,14,968,28,14.47,
26.01.19 22:17:43,60.2,266.03,268.22,277,267.78,259.07,263.41,263.85,260.81,247,253.02,257.77,261.67,249.58,252.16,259.07,250.87,240.17,256.9,259.5,244.01,247.86,255.18,254.74,248.29,,14,968,28,14.47,
26.01.19 22:17:58,60.45,266.03,266.47,276.12,268.22,259.5,262.11,264.72,261.67,247,253.88,257.34,262.54,249.58,252.16,259.07,250.01,239.32,256.47,259.5,244.01,247.43,254.74,254.74,248.29,,14,968,28,14.47,
26.01.19 22:18:13,60.7,266.03,264.29,274.36,270.41,259.5,261.67,263.85,262.11,246.58,253.88,257.77,262.11,249.15,252.59,259.07,250.44,239.75,256.9,259.07,244.01,247.43,254.74,255.18,248.72,,14,968,28,14.45,
