Measurement Name :,20190406_resp_1_T1,,Generated On :,"06/04/2019, 15:22:15",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
06.04.19 14:42:13,25.05,268.41,268.86,272.43,273.77,269.75,270.2,274.67,273.32,270.64,271.98,266.63,272.88,264.41,271.98,274.22,267.08,268.86,282.32,281.86,267.08,274.22,279.16,281.41,272.88,,13,968,29,15.72,
06.04.19 14:42:28,25.3,268.86,268.86,271.98,273.32,269.3,269.75,274.67,272.43,269.75,271.98,266.19,272.88,264.41,271.54,273.77,266.63,268.41,282.32,281.41,266.63,273.77,278.71,281.41,272.88,,13,968,29,15.72,
06.04.19 14:42:43,25.55,267.52,268.86,271.54,273.77,268.86,269.75,273.77,272.88,269.75,271.54,265.3,271.98,263.08,271.09,273.32,266.63,267.97,281.86,281.86,266.19,273.77,278.71,280.51,272.43,,13,968,29,15.7,
06.04.19 14:42:58,25.8,267.97,268.86,271.98,273.77,269.3,269.3,274.22,272.88,270.2,271.98,265.74,272.88,263.97,271.09,273.32,266.63,268.41,281.86,281.41,266.19,273.77,279.16,281.41,272.88,,13,968,29,15.7,
06.04.19 14:43:13,26.05,267.97,268.86,271.98,273.77,268.86,269.75,274.22,272.88,270.2,271.09,265.74,271.98,263.52,271.09,273.32,266.19,267.97,281.86,281.41,265.74,273.77,278.71,280.96,272.43,,13,968,29,15.7,
06.04.19 14:43:28,26.3,267.97,268.86,271.98,273.77,269.3,269.75,274.22,272.88,269.75,271.54,265.74,272.88,263.97,271.09,273.32,266.19,267.97,281.86,281.41,266.63,273.77,279.16,280.51,273.32,,13,968,29,15.7,
06.04.19 14:43:43,26.55,268.41,268.41,271.98,273.32,268.86,269.75,274.22,272.43,270.2,271.54,265.3,272.43,263.97,271.09,272.88,266.63,267.52,281.41,280.96,265.74,273.32,279.16,280.51,272.43,,13,968,29,15.7,
06.04.19 14:43:58,26.8,268.41,268.41,272.43,273.77,268.86,269.75,274.22,272.43,270.2,271.54,265.3,272.43,263.52,271.54,272.88,266.63,267.97,281.41,280.96,266.19,274.22,278.71,280.06,271.98,,13,968,29,15.68,
06.04.19 14:44:13,27.05,267.97,268.86,271.98,273.77,268.86,269.75,273.77,272.88,269.75,271.09,265.74,272.43,263.08,271.09,272.43,265.74,267.52,281.41,281.41,266.19,273.77,278.71,280.96,272.43,,13,968,29,15.68,
06.04.19 14:44:28,27.3,267.52,267.52,271.09,272.88,267.97,269.3,273.77,271.98,269.3,270.64,264.85,271.54,262.64,270.2,271.98,265.74,267.52,281.41,280.96,265.74,273.32,278.26,280.51,271.98,,13,968,29,15.68,
06.04.19 14:44:43,27.55,267.52,268.41,270.64,272.88,267.52,268.86,272.88,271.98,268.86,270.64,264.41,271.09,262.64,270.64,271.98,265.3,267.52,280.96,280.51,265.74,273.32,277.81,279.61,271.54,,13,968,29,15.66,
06.04.19 14:44:58,27.8,267.08,267.08,270.64,272.43,267.97,268.86,273.32,271.54,269.3,270.64,264.41,270.64,262.64,270.2,271.98,265.3,267.08,280.51,280.51,265.3,272.88,277.81,280.51,271.98,,13,968,29,15.65,
06.04.19 14:45:13,28.05,267.52,268.41,271.09,273.32,268.41,268.86,273.77,271.98,269.3,270.64,264.41,271.98,262.64,271.09,271.98,265.74,267.08,281.41,280.96,265.3,273.77,278.26,280.51,271.98,,13,968,29,15.64,
06.04.19 14:45:28,28.3,267.52,267.97,271.09,272.88,267.97,269.3,273.77,271.98,268.86,271.09,264.85,272.43,262.64,270.64,272.43,266.19,267.52,281.41,280.51,265.74,273.32,278.26,280.51,271.54,,13,968,29,15.65,
06.04.19 14:45:43,28.55,267.08,267.52,271.09,272.88,267.97,268.86,273.32,271.54,268.86,270.64,264.41,271.54,262.64,270.2,271.98,265.3,267.08,281.41,280.06,265.74,272.88,277.81,280.06,271.98,,13,968,29,15.65,
06.04.19 14:45:58,28.8,267.52,267.97,271.09,272.88,268.41,268.41,273.32,271.54,268.86,270.64,264.41,271.54,262.19,270.2,271.98,265.3,267.08,281.41,280.51,265.3,272.88,277.81,280.06,271.54,,13,968,29,15.64,
06.04.19 14:46:13,29.05,267.52,267.97,271.09,272.88,267.52,268.41,272.43,271.54,268.86,270.2,263.52,271.09,262.19,270.2,271.54,265.74,267.08,280.96,280.06,265.3,273.32,277.81,280.06,271.98,,13,968,29,15.64,
06.04.19 14:46:28,29.3,267.08,267.97,270.64,271.98,267.52,268.41,272.88,271.54,268.41,270.2,263.97,271.09,261.75,270.2,271.54,265.3,266.63,280.51,280.51,265.3,272.88,277.81,279.61,271.54,,13,968,29,15.61,
06.04.19 14:46:43,29.55,266.63,267.52,270.64,272.43,267.52,268.41,271.98,271.54,268.41,270.2,263.97,270.64,261.31,269.3,271.54,264.85,266.19,280.51,280.06,264.41,271.98,277.36,279.16,271.09,,13,968,29,15.61,
06.04.19 14:46:58,29.8,267.97,267.97,271.54,272.88,267.97,267.97,273.32,272.43,268.86,270.64,264.41,271.09,261.75,270.2,271.54,265.74,267.08,280.96,280.51,265.3,272.43,277.81,280.51,271.98,,13,968,29,15.61,
06.04.19 14:47:13,30.05,266.63,267.08,270.64,271.98,267.08,267.97,271.98,271.09,268.41,269.75,263.52,270.2,261.31,269.3,271.09,264.41,265.74,280.06,280.06,264.85,272.43,277.36,279.16,271.09,,13,968,29,15.59,
