Measurement Name :,20190207_resp_larvae_T1,,Generated On :,"07/02/2019, 14:35:43",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
07.02.19 14:24:32,25.07,272.46,276.52,280.13,277.87,276.52,276.97,276.52,277.42,278.77,279.68,275.16,274.26,278.32,279.68,278.77,267.53,278.32,277.42,278.77,267.53,283.31,285.58,280.58,271.11,,13,968,28,14.13,
07.02.19 14:24:47,25.32,271.11,276.52,281.04,278.32,274.71,276.52,276.97,276.06,278.77,278.77,273.81,274.71,279.23,277.87,278.77,268.42,276.97,279.23,281.49,267.53,281.94,284.67,277.87,272.46,,13,968,28,14.14,
07.02.19 14:25:02,25.57,271.11,277.42,280.58,277.87,276.06,277.87,276.52,276.52,278.77,279.23,276.52,274.26,278.32,279.23,280.58,266.19,276.52,278.77,279.23,267.98,283.76,286.03,278.32,272.01,,13,968,28,14.13,
07.02.19 14:25:17,25.82,270.22,276.06,279.23,276.52,272.91,275.16,278.32,275.61,278.77,278.77,273.81,273.36,277.42,277.87,279.68,266.64,276.06,277.87,279.68,266.64,281.04,285.12,280.13,269.32,,13,968,28,14.13,
07.02.19 14:25:32,26.07,271.11,277.87,278.32,277.42,275.16,276.97,278.32,275.16,278.32,279.68,276.52,272.46,278.77,278.32,278.77,267.53,276.97,277.87,280.58,266.19,280.58,286.49,278.32,270.22,,13,968,28,14.14,
07.02.19 14:25:47,26.32,271.56,277.87,279.68,277.42,276.52,278.77,277.42,277.87,277.87,279.68,276.52,274.26,277.87,277.87,279.68,267.08,276.06,277.42,280.13,269.32,284.67,283.76,280.58,271.56,,13,968,28,14.11,
07.02.19 14:26:02,26.57,270.67,276.52,280.13,276.97,276.52,276.97,276.97,276.97,277.42,278.32,274.26,274.26,278.77,277.42,278.77,266.19,275.61,276.52,279.68,269.32,283.31,285.12,278.77,270.67,,13,968,28,14.09,
07.02.19 14:26:17,26.82,271.11,276.06,279.68,277.42,276.97,276.06,277.42,276.97,278.32,279.68,274.71,273.81,277.87,278.32,279.23,266.19,275.16,276.97,280.13,267.98,280.13,284.67,278.32,267.98,,13,968,28,14.11,
07.02.19 14:26:32,27.07,271.56,275.61,280.58,277.42,273.36,277.42,277.42,276.06,279.23,278.77,275.61,273.81,278.32,278.32,279.23,267.53,276.97,278.32,279.68,267.53,282.85,282.4,278.77,269.77,,13,968,28,14.09,
07.02.19 14:26:47,27.32,270.22,275.61,278.77,276.97,274.26,275.61,276.97,275.16,277.42,278.32,273.81,272.91,276.52,278.32,277.87,267.08,276.97,277.87,279.23,266.19,279.23,284.67,278.77,268.42,,13,968,28,14.09,
07.02.19 14:27:02,27.57,271.56,276.97,280.58,276.52,275.61,276.06,277.87,276.97,276.52,279.68,274.71,274.71,278.32,277.42,278.32,267.53,276.06,278.77,277.42,267.53,279.68,284.67,277.87,268.42,,13,968,28,14.09,
07.02.19 14:27:17,27.82,270.22,275.61,279.68,275.16,274.71,276.52,276.97,277.87,277.87,278.77,275.16,273.36,276.52,277.42,278.32,266.19,276.06,276.97,280.58,266.19,281.49,282.4,278.77,271.56,,13,968,28,14.09,
07.02.19 14:27:32,28.07,271.11,276.52,278.77,276.52,275.61,276.97,277.42,276.97,277.87,277.42,274.26,274.26,277.87,277.42,278.32,266.64,275.61,275.16,279.23,266.64,281.49,282.4,277.87,269.32,,13,968,28,14.07,
07.02.19 14:27:47,28.32,270.67,276.06,277.87,276.97,276.52,275.16,276.97,276.06,276.97,279.23,274.71,273.81,276.97,276.97,279.68,267.98,276.06,276.52,280.13,267.08,281.04,284.21,277.42,271.11,,13,968,28,14.07,
07.02.19 14:28:02,28.57,271.11,276.52,279.68,276.97,275.16,276.06,276.52,276.97,277.42,279.23,274.71,273.81,277.87,277.42,277.87,266.64,276.52,277.87,279.23,265.3,282.85,283.31,277.87,271.56,,13,968,28,14.07,
07.02.19 14:28:17,28.82,270.67,277.42,278.32,276.52,275.61,276.06,277.42,276.97,279.23,278.77,276.06,272.46,276.97,277.87,278.32,266.64,274.71,276.06,279.23,267.53,282.85,281.94,277.42,269.32,,13,968,28,14.07,
07.02.19 14:28:32,29.07,271.56,274.26,278.77,274.71,274.26,274.26,276.06,277.87,277.42,278.32,272.91,272.01,274.26,277.42,278.32,266.19,274.71,275.16,277.42,266.64,280.58,283.31,276.52,267.08,,13,968,28,14.07,
07.02.19 14:28:47,29.32,271.56,275.61,279.23,276.06,274.26,276.06,275.16,276.52,276.97,279.23,273.36,273.36,276.97,276.97,277.87,267.08,276.06,275.61,279.23,264.85,281.04,283.76,279.68,270.67,,13,968,28,14.06,
07.02.19 14:29:02,29.57,269.77,274.71,278.77,276.97,273.81,275.61,277.42,275.61,277.42,278.77,272.91,272.46,274.71,276.52,276.97,266.64,276.06,276.97,278.77,265.74,280.58,282.85,276.06,270.67,,13,968,28,14.06,
07.02.19 14:29:17,29.82,271.11,276.97,278.77,276.06,273.81,275.61,275.61,275.61,278.32,277.42,275.16,272.91,276.52,278.77,276.97,265.74,275.61,276.06,278.32,266.19,282.85,285.12,276.52,269.32,,13,968,28,14.04,
07.02.19 14:29:32,30.07,270.67,274.71,277.87,276.97,272.91,275.16,276.52,275.16,276.97,276.97,274.26,272.46,275.61,277.42,280.13,266.64,275.61,275.61,278.77,266.64,282.4,282.4,276.06,268.42,,13,968,28,14.02,
07.02.19 14:29:47,30.32,270.67,276.52,278.77,276.06,275.61,275.16,276.06,276.06,277.87,278.32,272.91,274.26,277.87,278.32,277.87,265.74,273.36,276.06,278.77,267.98,281.04,282.4,276.97,272.01,,13,968,28,14.04,
07.02.19 14:30:03,30.58,271.11,275.61,278.32,276.52,275.16,276.06,276.06,273.81,276.97,276.97,272.91,273.36,276.97,277.42,277.42,264.85,275.61,276.97,278.32,268.42,282.85,283.76,279.23,271.56,,13,968,28,14.04,
07.02.19 14:30:18,30.83,270.67,275.16,278.77,276.52,275.16,274.26,275.16,274.71,277.87,277.87,275.16,273.36,276.06,276.97,278.32,267.53,276.06,276.06,276.52,264.4,282.85,284.67,277.87,267.98,,13,968,28,14.04,
07.02.19 14:30:33,31.08,270.22,274.71,277.87,274.71,273.81,275.61,276.52,274.71,276.06,277.87,274.71,272.01,275.61,276.97,277.42,266.64,273.81,275.61,277.87,266.19,280.58,283.76,276.06,268.87,,13,968,28,14.02,
07.02.19 14:30:48,31.33,270.22,275.61,278.77,275.16,274.71,276.06,276.97,273.81,277.42,279.23,272.91,272.91,275.16,276.06,277.42,267.98,276.52,275.61,276.97,266.19,283.76,284.67,278.77,270.22,,13,968,28,14.02,
07.02.19 14:31:03,31.58,270.67,276.06,276.52,275.61,272.46,276.52,277.87,276.97,276.06,277.87,273.36,270.67,276.97,277.42,276.97,266.19,276.06,276.06,279.23,266.64,281.94,284.67,278.77,270.67,,13,968,28,14.02,
07.02.19 14:31:18,31.83,269.77,275.16,277.42,275.16,273.81,275.61,275.16,274.26,276.52,277.42,273.81,271.56,276.06,276.97,276.06,266.64,273.81,276.06,278.32,265.3,278.77,283.31,277.42,267.98,,13,968,28,14.02,
07.02.19 14:31:33,32.08,268.87,275.16,277.42,276.06,274.26,275.61,276.52,276.06,276.97,278.32,273.36,272.91,277.42,276.97,276.52,267.98,274.71,275.61,279.23,266.64,280.13,283.31,277.42,268.87,,13,968,28,14.02,
07.02.19 14:31:48,32.33,269.77,274.26,277.42,276.52,272.01,274.26,275.61,275.61,276.52,277.42,274.26,274.26,274.71,276.97,277.87,266.64,275.61,276.06,278.77,267.08,281.94,281.49,276.97,271.11,,13,968,28,14,
07.02.19 14:32:03,32.58,270.67,273.36,276.97,275.61,273.36,275.16,274.26,275.61,275.61,276.97,274.71,272.46,275.16,277.42,278.32,266.64,274.26,275.61,279.68,267.08,281.94,281.49,276.52,267.98,,13,968,28,14,
07.02.19 14:32:18,32.83,270.22,275.16,276.97,275.16,273.36,273.36,276.52,275.61,277.87,277.42,273.81,272.91,275.16,277.42,276.97,266.19,273.36,276.97,277.42,267.08,278.32,281.04,278.77,269.77,,13,968,28,14,
07.02.19 14:32:33,33.08,269.77,275.61,277.87,274.71,273.81,273.36,276.97,276.52,276.06,278.77,273.36,273.81,276.06,277.87,277.87,265.74,276.52,274.71,276.97,266.19,277.87,284.67,276.97,267.53,,13,968,28,14,
07.02.19 14:32:48,33.33,270.22,276.52,277.87,274.26,272.46,274.26,276.06,275.16,276.52,277.87,274.71,273.36,275.16,276.06,278.77,265.3,274.71,275.16,278.32,264.85,281.04,284.67,278.32,270.67,,13,968,28,14,
07.02.19 14:33:03,33.58,268.87,275.61,277.87,276.06,272.01,275.16,276.52,275.16,275.61,277.42,272.46,272.46,275.16,276.97,278.32,266.64,275.16,275.16,277.42,265.74,279.68,281.94,278.77,270.22,,13,968,28,14,
07.02.19 14:33:18,33.83,269.77,275.16,277.42,276.06,273.81,274.71,276.06,275.61,276.06,276.52,273.81,272.91,274.26,276.06,277.42,267.08,275.16,275.16,277.42,267.08,278.32,281.49,277.42,271.11,,13,968,28,14,
07.02.19 14:33:33,34.08,270.22,274.71,278.32,274.26,272.91,273.36,275.16,276.06,276.06,278.32,274.71,273.36,276.06,277.42,277.87,266.64,274.71,274.26,277.87,269.32,280.13,281.94,277.42,269.32,,13,968,28,13.98,
07.02.19 14:33:48,34.33,269.77,275.61,276.52,274.26,274.71,274.71,274.71,274.26,274.71,276.52,272.91,273.36,275.16,276.06,276.97,264.4,274.71,275.61,278.32,265.3,279.23,281.94,278.77,268.87,,13,968,28,13.97,
07.02.19 14:34:03,34.58,269.77,274.26,278.77,275.61,273.36,273.81,276.97,276.06,277.42,277.42,272.46,272.46,274.26,276.52,277.42,263.96,275.16,276.06,278.77,267.98,279.23,281.94,278.32,265.3,,13,968,28,13.97,
07.02.19 14:34:18,34.83,269.32,275.61,277.87,275.16,272.91,274.26,275.61,274.71,275.16,276.52,274.26,273.36,274.71,277.42,278.77,265.74,275.61,275.61,275.61,266.19,279.23,281.04,275.16,266.64,,13,968,28,13.97,
07.02.19 14:34:33,35.08,268.87,275.16,276.97,273.81,273.81,274.26,275.61,275.16,276.97,276.52,275.16,272.46,274.71,276.06,277.87,266.64,273.36,275.61,277.42,265.3,280.13,283.76,278.77,265.3,,13,968,28,13.97,
07.02.19 14:34:48,35.33,269.77,274.26,276.97,274.71,271.56,274.26,275.16,273.36,275.61,278.32,272.91,273.36,273.81,276.52,278.32,263.96,272.91,275.16,274.26,266.19,278.77,282.85,277.42,267.98,,13,968,28,13.97,
07.02.19 14:35:03,35.58,270.22,274.71,278.32,276.52,272.01,275.61,275.61,275.16,276.97,276.97,274.26,271.11,273.81,276.06,277.87,264.4,272.91,276.06,277.87,266.64,278.32,283.31,276.97,268.42,,13,968,28,13.97,
07.02.19 14:35:18,35.83,269.32,274.71,278.32,274.71,273.36,274.71,275.61,273.81,276.52,277.87,274.26,273.36,273.36,278.32,276.52,266.64,273.36,275.16,276.06,267.53,281.04,281.04,277.87,269.77,,13,968,28,13.95,
